kode_kemendagri,nama_clean,tahun,lat,lon,jumlah_banjir,jumlah_kejadian_bnpb,rasio_banjir_per_hujan,total_hujan_tahunan_mm,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,rain_intensity_mm_per_hour_avg,avg_kelembaban_tanah,et0_fao_evapotranspiration_mm_avg,jumlah_sampah_ton_per_tahun,cluster_id_raw,skor_kerentanan,cluster_label,cluster_color,pca_1,pca_2
3211,KABUPATEN SUMEDANG,2021,-6.8586,107.9164,14,10.0,0.0041465509581494,3376.3,336,1,67.7,0.812696279907554,0.344568761467401,3.51065668202765,183602.3,1,0.28035935285788177,Sedang,#FDBB84,-1.1376371107379482,0.7878888840581548
3211,KABUPATEN SUMEDANG,2022,-6.8586,107.9164,10,11.0,0.0029449009040845,3395.7,341,1,50.7,0.979460550860093,0.371344610321727,3.54062858422939,57670.0,1,0.28811990961516387,Sedang,#FDBB84,-1.5706755182956986,0.3058212514497683
3211,KABUPATEN SUMEDANG,2023,-6.8586,107.9164,4,2.0,0.0017145306472353,2333.0,280,1,51.8,0.734754789190392,0.270697522241423,4.17855958781362,4854.5,0,-0.6072772991047185,Rendah,#FEE8C8,1.816081069952871,-0.24613076702020675
3212,KABUPATEN INDRAMAYU,2015,-6.3373,108.3258,1,1.0,0.0006215426689042,1608.9,223,1,60.8,0.518209316475284,0.267506273468169,4.5104863671275,411955.96,0,-0.9783393463595016,Rendah,#FEE8C8,3.8297649107581644,-0.12612716442784275
3212,KABUPATEN INDRAMAYU,2016,-6.3373,108.3258,4,2.0,0.0014995876134063,2667.4,330,2,60.6,0.72515351606335,0.372073281526799,3.68760604375232,415021.88,1,-0.08909542867980083,Sedang,#FDBB84,0.0601938697039908,-0.6708387577734674
3212,KABUPATEN INDRAMAYU,2017,-6.3373,108.3258,3,3.0,0.0022602275295713,1327.3,275,0,24.3,0.523702717563225,0.272649418896143,4.35948220686124,423322.31,0,-0.8807873269396705,Rendah,#FEE8C8,3.32643338715521,0.3946136286214986
3212,KABUPATEN INDRAMAYU,2018,-6.3373,108.3258,2,2.0,0.001743679163034,1147.0,228,2,78.8,0.455523214757468,0.22858284823562,4.67683678955453,151482.3,0,-1.0645786416196343,Rendah,#FEE8C8,4.2911534799640885,0.3125700745884304
3212,KABUPATEN INDRAMAYU,2019,-6.3373,108.3258,2,1.0,0.0016765864699471,1192.9,215,0,42.3,0.400332970424573,0.191912029303209,4.8557551203277,265833.15,0,-1.3549988724368256,Rendah,#FEE8C8,5.246226957352107,0.4832386736131756
3212,KABUPATEN INDRAMAYU,2020,-6.3373,108.3258,5,4.0,0.0026026755504658,1921.1,289,2,77.6,0.50679471667133,0.246684138497508,4.34621199480905,267267.6,0,-0.6071958768052644,Rendah,#FEE8C8,2.5054127777086284,0.3737945526286062
3212,KABUPATEN INDRAMAYU,2021,-6.3373,108.3258,10,12.0,0.0051012600112227,1960.3,301,2,75.5,0.52574605766581,0.256577330015788,4.2145839733743,199107.5,0,-0.3143984737834963,Rendah,#FEE8C8,1.7418626885322421,1.669224808478336
3212,KABUPATEN INDRAMAYU,2022,-6.3373,108.3258,1,0.0,0.0005852059925093,1708.8,310,0,44.9,0.615292019077427,0.253513153108466,4.26471780593958,243451.35,0,-0.7962103357945352,Rendah,#FEE8C8,2.5503267016878235,-0.5716573531031848
3212,KABUPATEN INDRAMAYU,2023,-6.3373,108.3258,2,2.0,0.0019860973187686,1007.0,239,0,29.0,0.444937696009003,0.206921234158986,4.91821806195597,51830.0,0,-1.3521078263748492,Rendah,#FEE8C8,4.992479905753848,0.566509831160849
3213,KABUPATEN SUBANG,2015,-6.5715,107.7626,0,0.0,0.0,1975.4,246,0,42.3,0.624541910920831,0.347923958600017,4.29260490271377,248500.24,0,-0.8421379279515459,Rendah,#FEE8C8,2.7848420700732506,-0.677802486096031
3213,KABUPATEN SUBANG,2016,-6.5715,107.7626,1,1.0,0.0002874471815803,3478.9,351,4,103.8,0.891811566070519,0.433665176070119,3.54970266345322,250936.52,1,0.315694952927856,Sedang,#FDBB84,-1.6868283819989587,-1.6978715526168897
3213,KABUPATEN SUBANG,2017,-6.5715,107.7626,6,0.0,0.0035296193893758,1699.9,301,1,50.6,0.760070529733384,0.407999574906127,3.9215410906298,253445.89,0,-0.3032549790518674,Rendah,#FEE8C8,1.0154167866366173,-0.09956715849031982
3213,KABUPATEN SUBANG,2018,-6.5715,107.7626,2,2.0,0.0011516093741003,1736.7,264,2,94.8,0.64357937061553,0.388036819689794,4.24932910906298,93815.95,0,-0.5110079545503743,Rendah,#FEE8C8,1.9325701625139031,-0.4212682982437758
3213,KABUPATEN SUBANG,2019,-6.5715,107.7626,2,1.0,0.0008624407072013,2319.0,250,5,130.9,0.693205365476267,0.362906643091825,4.47260400665643,269767.85,0,-0.3130363369044025,Rendah,#FEE8C8,1.568107256325199,-0.6603153690497688
3213,KABUPATEN SUBANG,2020,-6.5715,107.7626,7,3.0,0.0025052789807093,2794.1,317,6,96.1,0.705717938978741,0.406432785141927,3.89469441354592,272640.4,1,0.13612647021808366,Sedang,#FDBB84,-0.3586456967515296,-0.3172057347194312
3213,KABUPATEN SUBANG,2021,-6.5715,107.7626,16,11.0,0.0054909228182161,2913.9,329,4,64.9,0.801013252099576,0.420313426725977,3.74648591909882,195457.5,1,0.40276866093524133,Sedang,#FDBB84,-1.2025728348132838,1.3195236659458047
3213,KABUPATEN SUBANG,2022,-6.5715,107.7626,7,1.0,0.0026558409530674,2635.7,331,0,32.7,1.01000511109615,0.441332022582779,3.76377681771633,186150.0,1,0.001987400475148403,Sedang,#FDBB84,-0.662589375851204,-0.5512976344579154
3213,KABUPATEN SUBANG,2023,-6.5715,107.7626,4,3.0,0.0023619722468261,1693.5,276,0,26.5,0.684515842456532,0.385828893849206,4.40171902201741,949.0,0,-0.7016261613644823,Rendah,#FEE8C8,2.2511896236727873,0.14776765074440648
3214,KABUPATEN PURWAKARTA,2015,-6.5407,107.4463,0,0.0,0.0,1728.6,250,0,38.7,0.562128723771563,0.395513501397423,4.18360701484895,148302.83,0,-0.8546974855655947,Rendah,#FEE8C8,2.762867223631974,-0.6765248566809142
3214,KABUPATEN PURWAKARTA,2016,-6.5407,107.4463,0,0.0,0.0,2978.8,353,3,63.2,0.77928633950418,0.470755592505047,3.50321681497961,149847.65,1,0.050148222087705925,Sedang,#FDBB84,-1.00163602356383,-1.680337051913823
3214,KABUPATEN PURWAKARTA,2017,-6.5407,107.4463,0,0.0,0.0,2194.6,312,2,67.6,0.781799020856844,0.412366404783239,3.8045616999488,151346.13,0,-0.2795942172450116,Rendah,#FEE8C8,0.47796095707399733,-1.2892670172681198
3214,KABUPATEN PURWAKARTA,2018,-6.5407,107.4463,0,0.0,0.0,1897.0,278,3,72.6,0.691456471187603,0.387184216856546,4.0696798515105,57381.65,0,-0.5111431371969777,Rendah,#FEE8C8,1.524632011154447,-1.0165736547641668
3214,KABUPATEN PURWAKARTA,2019,-6.5407,107.4463,0,0.0,0.0,2277.5,265,5,56.9,0.68115469172386,0.371158358134921,4.30457341269841,102433.6,0,-0.5442753921719473,Rendah,#FEE8C8,1.6811626781193525,-0.9384192708572567
3214,KABUPATEN PURWAKARTA,2020,-6.5407,107.4463,5,3.0,0.0016677228911644,2998.1,327,2,87.2,0.732740124451464,0.413831123959749,3.7165383759733,103451.95,1,0.011914198739201041,Sedang,#FDBB84,-0.4027739848012599,-0.6887147325963605
3214,KABUPATEN PURWAKARTA,2021,-6.5407,107.4463,3,3.0,0.0009914733293674,3025.8,334,2,77.6,0.78730896385612,0.434466877080133,3.5925394265233,62108.4,1,0.04106898648562598,Sedang,#FDBB84,-0.7479835055098197,-1.021386182397165
3214,KABUPATEN PURWAKARTA,2022,-6.5407,107.4463,4,3.0,0.0014619348708015,2736.1,339,0,44.3,0.961540004526623,0.437017804339478,3.70185829493088,59783.35,1,-0.021663227365950232,Sedang,#FDBB84,-0.7324536610729291,-0.8319664351493443
3214,KABUPATEN PURWAKARTA,2023,-6.5407,107.4463,3,0.0,0.0014814814814814,2025.0,291,0,42.6,0.727275092751236,0.378339732142857,4.29543285970302,3993.1,0,-0.6217090205598441,Rendah,#FEE8C8,1.771666776580963,-0.5071083963400314
3215,KABUPATEN KARAWANG,2015,-6.3056,107.2967,0,0.0,0.0,1968.3,266,1,52.4,0.559422962557208,0.297842246437105,4.39493119559652,461023.63,0,-0.80427734085823,Rendah,#FEE8C8,2.903113179633162,-0.6176221446957837
3215,KABUPATEN KARAWANG,2016,-6.3056,107.2967,13,9.0,0.0039373655995396,3301.7,351,2,79.5,0.799322213470842,0.401160426064969,3.72830360894821,465372.91,1,0.4209861636211363,Sedang,#FDBB84,-1.3421742265460617,0.6088445745827126
3215,KABUPATEN KARAWANG,2017,-6.3056,107.2967,7,4.0,0.0028819630285314,2428.9,321,3,107.0,0.835947094083529,0.331957798365762,3.87175819252432,470026.64,1,0.1143412563138209,Sedang,#FDBB84,-0.1122036296419344,-0.11796232483253358
3215,KABUPATEN KARAWANG,2018,-6.3056,107.2967,1,3.0,0.0005486667398222,1822.6,287,1,64.0,0.588148529193704,0.290571628050862,4.17038332053251,175262.05,0,-0.6835676104505449,Rendah,#FEE8C8,2.3193065105566295,-0.3867003665455822
3215,KABUPATEN KARAWANG,2019,-6.3056,107.2967,6,3.0,0.0030983733539891,1936.5,270,0,41.8,0.536660999886727,0.267609645150623,4.35817933947773,248970.15,0,-0.7668517665226754,Rendah,#FEE8C8,2.8856206747808684,0.5465059918612397
3215,KABUPATEN KARAWANG,2020,-6.3056,107.2967,8,8.0,0.0028260562385191,2830.8,335,5,81.2,0.674791536455489,0.31159008067091,3.83037288345075,247229.1,1,0.08124523172338076,Sedang,#FDBB84,-0.19816510578440585,0.28786435199391713
3215,KABUPATEN KARAWANG,2021,-6.3056,107.2967,15,20.0,0.0054957133435919,2729.4,343,2,124.7,0.658140717995725,0.319104126664107,3.73700217613927,163958.0,2,0.42648766938361465,Tinggi,#E34A33,-0.8032626930230142,2.065895362243961
3215,KABUPATEN KARAWANG,2022,-6.3056,107.2967,17,15.0,0.0063613231552162,2672.4,350,0,42.6,0.929476565867036,0.341673957266598,3.83923835125448,127439.75,2,0.28469532314993223,Tinggi,#E34A33,-0.9519586324323793,1.9362853117078964
3215,KABUPATEN KARAWANG,2023,-6.3056,107.2967,16,11.0,0.0074745398486405,2140.6,301,0,35.3,0.76114261484187,0.282167921413637,4.40965200972862,132173.8,0,-0.240834099165758,Rendah,#FEE8C8,1.2988731578230304,2.2940799071435487
3216,KABUPATEN BEKASI,2015,-6.2416,107.1456,3,1.0,0.0015241579027587,1968.3,266,1,52.4,0.559422962557208,0.294002244943676,4.32179550691244,565157.03,0,-0.6837051843800649,Rendah,#FEE8C8,2.7145263558148747,-0.10004601523152583
3216,KABUPATEN BEKASI,2016,-6.2416,107.1456,12,1.0,0.0036344913226519,3301.7,351,2,79.5,0.799322213470842,0.399865512220368,3.70961698183167,571300.04,1,0.31471047392657675,Sedang,#FDBB84,-1.0932335561282818,-0.17137032947803865
3216,KABUPATEN BEKASI,2017,-6.2416,107.1456,7,1.0,0.0027852936495304,2513.2,321,2,112.2,0.805845819738783,0.345045378370882,3.8247500640041,577013.04,1,0.09244070727808779,Sedang,#FDBB84,-0.02597893950527017,-0.3969925932188171
3216,KABUPATEN BEKASI,2018,-6.2416,107.1456,5,6.0,0.0026910656620021,1858.0,292,0,37.8,0.594948262120271,0.301164589467059,4.08968516385049,271914.05,0,-0.5742721597687446,Rendah,#FEE8C8,2.0792688883366117,0.4951053629325215
3216,KABUPATEN BEKASI,2019,-6.2416,107.1456,7,8.0,0.0035029775309012,1998.3,273,1,64.1,0.526930386928614,0.277011199916795,4.29183134920635,446205.2,0,-0.5008331829995861,Rendah,#FEE8C8,2.365533476508309,1.0249392362972924
3216,KABUPATEN BEKASI,2020,-6.2416,107.1456,16,15.7,0.0054790767755633,2920.2,336,5,70.9,0.691355626912348,0.325352562646768,3.74976433691756,388699.45,2,0.40490847355292253,Tinggi,#E34A33,-0.8620419426440348,1.854008542246979
3216,KABUPATEN BEKASI,2021,-6.2416,107.1456,9,10.0,0.0032582723915719,2762.2,339,2,121.3,0.680236215987641,0.333481901775047,3.67275499231951,207480.6,1,0.20111165985916826,Sedang,#FDBB84,-0.46838424896172326,0.4499320272259815
3216,KABUPATEN BEKASI,2022,-6.2416,107.1456,7,10.0,0.0024596788362205,2845.9,351,0,36.4,0.9244955687148,0.34942657610087,3.81977822580645,267833.35,1,0.05767103676657436,Sedang,#FDBB84,-0.6259200507793358,0.23971028091073207
3216,KABUPATEN BEKASI,2023,-6.2416,107.1456,8,6.0,0.0037493555795097,2133.7,309,0,41.8,0.699944579591895,0.280179571492576,4.35748143881208,19038.4,0,-0.5119254717154033,Rendah,#FEE8C8,1.7135942738692957,0.7377347978503705
3217,KABUPATEN BANDUNG BARAT,2015,-6.842,107.472,2,0.0,0.0008183306055646,2444.0,279,2,50.8,0.657461962468981,0.315666284242192,3.75590674603175,377371.42,0,-0.45864720220715915,Rendah,#FEE8C8,1.3952022998926126,-0.7678625395247978
3217,KABUPATEN BANDUNG BARAT,2016,-6.842,107.472,3,0.0,0.000796114959,3768.3,358,1,54.5,0.897017380027974,0.403942356605076,3.16724181188975,380451.84,1,0.23509515753256863,Sedang,#FDBB84,-1.7469621704140812,-1.5766826209583948
3217,KABUPATEN BANDUNG BARAT,2017,-6.842,107.472,3,1.0,0.0013064495057266,2296.3,328,2,55.3,0.686250132316964,0.359223925797918,3.53870692524322,384256.35,0,-0.19338285640097375,Rendah,#FEE8C8,0.37552497382678474,-0.772822171520358
3217,KABUPATEN BANDUNG BARAT,2018,-6.842,107.472,2,1.0,0.0008879417510211,2252.4,306,4,72.3,0.691418494611625,0.336218133427206,3.75795737327189,149650.0,0,-0.288785013798874,Rendah,#FEE8C8,0.7361076169131251,-0.8477833600091469
3217,KABUPATEN BANDUNG BARAT,2019,-6.842,107.472,1,4.0,0.0004176411627129,2394.4,288,3,97.9,0.655716769207273,0.310170996810463,4.02504006656426,299621.2,0,-0.32795977944659166,Rendah,#FEE8C8,1.2349284721926566,-0.618743349564666
3217,KABUPATEN BANDUNG BARAT,2020,-6.842,107.472,3,5.0,0.0008189337482597,3663.3,350,6,75.2,0.870522416870842,0.388051957550571,3.43351773575578,301774.7,1,0.3813361282298542,Sedang,#FDBB84,-1.8732760895226594,-1.1025229781285615
3217,KABUPATEN BANDUNG BARAT,2021,-6.842,107.472,10,7.0,0.0027793218454697,3598.0,355,6,100.0,0.871259793987124,0.396569608721625,3.42819617255504,52852.0,1,0.5558356579034641,Sedang,#FDBB84,-2.285876314098576,-0.27842517045813353
3217,KABUPATEN BANDUNG BARAT,2022,-6.842,107.472,5,2.0,0.0015510609256731,3223.6,350,1,50.6,0.961849317846661,0.395653701036866,3.48277496159754,113839.85,1,0.11532829097406375,Sedang,#FDBB84,-1.2803372060041542,-1.0071305271893336
3217,KABUPATEN BANDUNG BARAT,2023,-6.842,107.472,4,1.0,0.0018849253098345,2122.1,313,1,52.3,0.669353019871819,0.328357986644479,3.95955184331797,5110.0,0,-0.4888473549969152,Rendah,#FEE8C8,1.3119794432668914,-0.42054626214886814
3218,KABUPATEN PANGANDARAN,2015,-7.6151,108.4988,1,0.0,0.0004071495460282,2456.1,293,5,81.9,0.56962375392478,0.3241068927078,3.47008486943164,68758.79,0,-0.3263205919159591,Rendah,#FEE8C8,0.8031227603149801,-1.112239223855852
3218,KABUPATEN PANGANDARAN,2016,-7.6151,108.4988,6,6.0,0.0016846361185983,3561.6,353,5,77.4,0.755836647550977,0.404494976285379,3.2477324496354,69687.97,1,0.34981519548141116,Sedang,#FDBB84,-1.8152985095076697,-0.6970091988161661
3218,KABUPATEN PANGANDARAN,2017,-7.6151,108.4988,5,5.0,0.0019247796127343,2597.7,355,2,75.5,0.587621071498466,0.388107969310036,3.12691065028162,70384.85,1,0.03478140969117744,Sedang,#FDBB84,-0.5947762174628375,-0.5066165172550783
3218,KABUPATEN PANGANDARAN,2018,-7.6151,108.4988,3,5.0,0.0012522436031222,2395.7,350,4,136.9,0.505612547896979,0.362217558723758,3.26833627752176,25436.85,1,0.07197836797328996,Sedang,#FDBB84,-0.345497697150968,-0.7420571228265231
3218,KABUPATEN PANGANDARAN,2019,-7.6151,108.4988,0,0.0,0.0,2022.7,346,0,39.2,0.432620806081663,0.319031883907237,3.4224914234511,66674.55,0,-0.6222203661508133,Rendah,#FEE8C8,1.4426224855106693,-1.0738272945507041
3218,KABUPATEN PANGANDARAN,2020,-7.6151,108.4988,10,7.0,0.0023391812865497,4275.0,360,6,94.1,0.704560678869143,0.398903118562806,3.00824298603387,67024.95,1,0.6040832843365785,Sedang,#FDBB84,-2.647742407234564,-0.48746778929857654
3218,KABUPATEN PANGANDARAN,2021,-7.6151,108.4988,0,1.0,0.0,3639.2,363,7,80.0,0.705629982769908,0.375507534082181,3.17209818228367,10840.5,1,0.21097348518690967,Sedang,#FDBB84,-1.6551582877346953,-1.8097957818512715
3218,KABUPATEN PANGANDARAN,2022,-7.6151,108.4988,5,3.0,0.0012283503255128,4070.5,362,4,64.2,0.867363973667758,0.395484134984639,3.26084120583717,23097.2,1,0.33807371114660384,Sedang,#FDBB84,-2.1756794623565607,-1.239151743097838
3218,KABUPATEN PANGANDARAN,2023,-7.6151,108.4988,1,1.0,0.0004783315794508,2090.6,345,1,65.2,0.485261177940333,0.304636163381123,3.62678501024066,32072.55,0,-0.5131395012007887,Rendah,#FEE8C8,1.2738921875123388,-0.8979442900664679
3271,KOTA BOGOR,2015,-6.595,106.8166,0,2.0,0.0,2328.5,291,1,52.2,0.67579155409517,0.416821665919952,3.82114484126984,862982.97,0,-0.2500964979102478,Rendah,#FEE8C8,0.9814539103680423,-0.8703973315000748
3271,KOTA BOGOR,2016,-6.595,106.8166,2,1.0,0.0005180139345748,3860.9,360,4,79.9,0.97032572792405,0.471384116997281,3.29753321591892,867942.64,1,0.624682030024703,Sedang,#FDBB84,-2.565423529962798,-1.7077603517818254
3271,KOTA BOGOR,2017,-6.595,106.8166,16,6.0,0.006501158018772,2461.1,334,2,72.0,0.77506613944374,0.435622170218894,3.58154153865847,876622.07,1,0.4773751830312616,Sedang,#FDBB84,-0.9314770090705438,1.1846734740548897
3271,KOTA BOGOR,2018,-6.595,106.8166,12,6.0,0.0055200331201987,2173.9,325,3,61.5,0.702904409630327,0.421818000352023,3.79501977726575,341698.4,1,0.12559511311462057,Sedang,#FDBB84,-0.11568753196494451,0.9155214469098459
3271,KOTA BOGOR,2019,-6.595,106.8166,11,5.0,0.0045482737233822,2418.5,310,5,145.1,0.633645742927777,0.408859789959891,3.96712820020481,165345.0,1,0.22028316305631004,Sedang,#FDBB84,-0.1306835228716879,0.47020095707671145
3271,KOTA BOGOR,2020,-6.595,106.8166,10,6.2,0.0028317381208585,3531.4,352,5,91.2,0.809073772145349,0.452801320010918,3.4580248424175,151120.95,1,0.5196142570646507,Sedang,#FDBB84,-2.1039991669363816,-0.2695022853395166
3271,KOTA BOGOR,2021,-6.595,106.8166,18,6.0,0.0049875311720698,3609.0,342,7,64.6,0.917979764853082,0.465689836149514,3.42499091141833,195092.5,1,0.7290575866876128,Sedang,#FDBB84,-2.6892991540053233,0.5375221943718602
3271,KOTA BOGOR,2022,-6.595,106.8166,10,7.0,0.0033233632436025,3009.0,353,1,50.0,0.948058662577381,0.463414232377539,3.5406660266257,190712.5,1,0.34313285413395384,Sedang,#FDBB84,-1.6765810947698703,0.034395710125789666
3271,KOTA BOGOR,2023,-6.595,106.8166,12,3.0,0.0058679706601467,2045.0,323,1,52.9,0.678041599765099,0.397523130547022,4.04676158474142,67645.45,0,-0.17687649432041821,Rendah,#FEE8C8,0.7013676497908125,0.8569180432884578
3272,KOTA SUKABUMI,2015,-6.9277,106.9299,0,0.0,0.0,2687.3,297,4,97.7,0.704388026382256,0.399477077466291,3.76821812596006,267302.34,1,-0.14449287673609754,Sedang,#FDBB84,0.2925789647734149,-1.3627208300473663
3272,KOTA SUKABUMI,2016,-6.9277,106.9299,2,4.0,0.0004796393112379,4169.8,355,3,76.9,0.96228095774007,0.469574888894039,3.25210051291559,268851.89,1,0.5058579918787136,Sedang,#FDBB84,-2.6486651243424078,-1.5794198491560323
3272,KOTA SUKABUMI,2017,-6.9277,106.9299,0,0.0,0.0,2666.1,355,2,80.0,0.652138736177083,0.460736351926523,3.22296601382489,274228.93,1,0.03416549855393032,Sedang,#FDBB84,-0.7394446802435307,-1.628322801383466
3272,KOTA SUKABUMI,2018,-6.9277,106.9299,1,0.0,0.0003661126162407,2731.4,335,4,92.7,0.671100405007979,0.450476257680492,3.41263965693804,100776.5,1,0.02851625777756396,Sedang,#FDBB84,-0.6232509503626547,-1.4856471404516236
3272,KOTA SUKABUMI,2019,-6.9277,106.9299,0,1.0,0.0,2450.5,323,1,78.2,0.607776257149755,0.413297815593531,3.76709184587814,46048.4,0,-0.33856128551979336,Rendah,#FEE8C8,0.6631261895605177,-1.2080653149641671
3272,KOTA SUKABUMI,2020,-6.9277,106.9299,0,0.0,0.0,4264.8,357,9,144.8,0.884906302259336,0.4811881544051,3.25292825361513,48169.05,1,0.7139865390586497,Sedang,#FDBB84,-3.1934797644848687,-2.3479041737272928
3272,KOTA SUKABUMI,2021,-6.9277,106.9299,2,2.0,0.0006002941441306,3331.7,352,6,104.6,0.765685653998334,0.475502607633555,3.35858960573477,63875.0,1,0.36404088063015067,Sedang,#FDBB84,-1.8613305488231697,-1.525195111022375
3272,KOTA SUKABUMI,2022,-6.9277,106.9299,5,1.0,0.0014736221632773,3393.0,355,4,115.5,0.859894278004194,0.476610217720601,3.32358877368152,65732.85,1,0.45116509056564613,Sedang,#FDBB84,-2.150408266461107,-1.3821054160207888
3272,KOTA SUKABUMI,2023,-6.9277,106.9299,3,0.0,0.0013941168269901,2151.9,325,2,62.1,0.584523743551417,0.428569694593787,3.7119075140809,438.0,0,-0.3231729806747744,Rendah,#FEE8C8,0.670993060442748,-0.816482143467606
3273,KOTA BANDUNG,2015,-6.9175,107.6191,2,0.0,0.0006435213488207,3107.9,314,2,66.1,0.746542428246405,0.334908014912954,3.69179326676907,2032364.07,1,0.22751829354690709,Sedang,#FDBB84,0.1064773331580289,-0.9134800306513639
3273,KOTA BANDUNG,2016,-6.9175,107.6191,7,2.0,0.0014806040864672,4727.8,364,2,66.8,1.02861857905145,0.410342468226012,3.08776637622049,2044607.23,1,1.0167986048115134,Sedang,#FDBB84,-3.1902835577522333,-1.1624231174608635
3273,KOTA BANDUNG,2017,-6.9175,107.6191,5,0.0,0.0031265632816408,1599.2,297,4,96.7,0.558821828017839,0.326558527745776,3.61440732206861,2075276.34,0,0.16482470593238932,Rendah,#FEE8C8,1.1552320319127853,0.03583871747107777
3273,KOTA BANDUNG,2018,-6.9175,107.6191,13,4.0,0.0091671955433326,1418.1,278,3,67.4,0.490700044644584,0.302854844843403,3.85897510240655,837547.25,0,-0.13908137585876185,Rendah,#FEE8C8,1.8578235128209806,1.98579374594527
3273,KOTA BANDUNG,2019,-6.9175,107.6191,8,1.0,0.0040024014408645,1998.8,258,7,70.2,0.568567015732477,0.290634934235791,4.10735336661546,488870.05,0,-0.32027608821156994,Rendah,#FEE8C8,1.8091575849675827,0.46139038718439956
3273,KOTA BANDUNG,2020,-6.9175,107.6191,8,6.0,0.0029506140965588,2711.3,323,6,71.6,0.676504628060159,0.35246142164133,3.5521053948832,559782.25,1,0.2015390218492917,Sedang,#FDBB84,-0.4492145119603249,0.13512392975614956
3273,KOTA BANDUNG,2021,-6.9175,107.6191,2,2.0,0.0009132003104881,2190.1,326,1,87.9,0.602227858297189,0.362723390296979,3.53054768305172,521964.6,0,-0.17073673950378454,Rendah,#FEE8C8,0.5972247192729057,-0.7875702933066349
3273,KOTA BANDUNG,2022,-6.9175,107.6191,2,0.0,0.0009382183234038,2131.7,339,0,45.9,0.6816474561237,0.360342377645503,3.56216167434716,574305.6,0,-0.2676757021271485,Rendah,#FEE8C8,0.6370852067283753,-0.9031619331270045
3273,KOTA BANDUNG,2023,-6.9175,107.6191,1,0.0,0.0007029382820188,1422.6,267,1,67.1,0.556983029315272,0.290582729294675,4.03544118023554,141620.0,0,-0.8048323624091567,Rendah,#FEE8C8,2.786255592568333,-0.5175302355017622
3274,KOTA CIREBON,2015,-6.732,108.5523,1,0.0,0.0005196424859696,1924.4,232,3,62.1,0.548559034629701,0.197313825151476,4.29011328725038,276774.35,0,-0.9224967758497166,Rendah,#FEE8C8,3.403626110169558,-0.3775820186257412
3274,KOTA CIREBON,2016,-6.732,108.5523,1,0.0,0.000382892368955,2611.7,336,1,67.6,0.667103502462257,0.270496767498867,3.61505280558645,278295.09,0,-0.3525517603665,Rendah,#FEE8C8,0.7348330007753903,-1.1414974294702844
3274,KOTA CIREBON,2017,-6.732,108.5523,0,0.0,0.0,1717.1,268,0,46.7,0.702106841272777,0.187010608145588,4.52859216589862,283860.99,0,-0.9834152730997247,Rendah,#FEE8C8,3.335206456408634,-0.5437244274122074
3274,KOTA CIREBON,2018,-6.732,108.5523,2,0.0,0.0013315579227696,1502.0,228,1,67.7,0.596790119478204,0.160145563449394,4.89975454429083,103032.2,0,-1.1768448753296428,Rendah,#FEE8C8,4.420751747053175,0.06365232136900016
3274,KOTA CIREBON,2019,-6.732,108.5523,2,0.0,0.0010911074740861,1833.0,224,4,115.5,0.540486531062251,0.134455617426182,5.09896678187404,81825.7,0,-1.0439915830484772,Rendah,#FEE8C8,4.274604677220744,-0.05274456453163997
3274,KOTA CIREBON,2020,-6.732,108.5523,4,6.0,0.0014378145219266,2782.0,298,8,152.6,0.654650487413617,0.180707137431508,4.46757264244222,58042.3,0,-0.17184588937726364,Rendah,#FEE8C8,1.0707242855866097,-0.16539236580380007
3274,KOTA CIREBON,2021,-6.732,108.5523,1,1.0,0.0003923107100823,2549.0,310,3,155.1,0.660310314553307,0.179108614684673,4.32566039426523,77745.0,0,-0.4123081098913422,Rendah,#FEE8C8,1.5742233284146003,-0.9399474810453379
3274,KOTA CIREBON,2022,-6.732,108.5523,9,5.0,0.0040010669511869,2249.4,311,0,47.4,0.80900012984582,0.205080486751152,4.24837064772145,64597.7,0,-0.461855443871527,Rendah,#FEE8C8,1.506733112839274,0.6792064644341259
3274,KOTA CIREBON,2023,-6.732,108.5523,2,1.0,0.0012430853378084,1608.9,244,0,43.6,0.604977729613625,0.144625231481482,4.98779000256016,74460.0,0,-1.2501418610169226,Rendah,#FEE8C8,4.4777229402688645,0.1661709307493588
3275,KOTA BEKASI,2015,-6.2383,106.9756,1,0.0,0.000522002401211,1915.7,263,1,54.4,0.530204618274784,0.296587270118621,4.24309101382489,1861925.31,0,-0.43454591213229904,Rendah,#FEE8C8,2.781704304592513,-0.2830000583560477
3275,KOTA BEKASI,2016,-6.2383,106.9756,9,2.0,0.0028930534571988,3110.9,350,3,70.2,0.743663530985576,0.399129936812508,3.66762180200223,1873860.72,1,0.5530551815767322,Sedang,#FDBB84,-0.932144827284072,-0.1340904433488174
3275,KOTA BEKASI,2017,-6.2383,106.9756,5,7.0,0.0021428877555393,2333.3,326,1,79.8,0.773871462882791,0.347465636467401,3.80247868663595,1892599.33,1,0.3236945703968448,Sedang,#FDBB84,0.10502880819596844,0.18672010462478422
3275,KOTA BEKASI,2018,-6.2383,106.9756,6,3.0,0.0032515038205169,1845.3,306,0,29.3,0.607014542246365,0.308267497653183,4.02738306451613,819476.1,0,-0.4225324982814943,Rendah,#FEE8C8,1.8704804682665477,0.4246270166818682
