kode_kemendagri,nama_clean,nama_singkat,tipe,lat,lon,bps_kode,tahun,jumlah_banjir,total_hujan_tahunan_mm,rain_sum_mm,precipitation_hours_total,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,avg_kelembaban_tanah,rain_intensity_mm_per_hour_avg,jumlah_kejadian_bnpb,korban_meninggal,korban_hilang,korban_luka,pengungsi,rusak_berat,rusak_sedang,rusak_ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak,satuan,is_sampah_missing,rasio_banjir_per_hujan,kategori_hujan,rank_banjir_di_wilayah,total_terdampak,jumlah_sampah_ton_per_tahun,is_banjir,kategori_intensitas_banjir
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2012,0,2606.4,2606.4,2222,245,2,143.5,66.6,3.71739704610061,0.38216117689923,0.815296707091785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Tinggi (2500-4000mm),12,0,,0,1 - Tidak Ada Banjir
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2013,1,2778.3,2778.3,2727,293,1,64.6,56.5,3.48516577060932,0.411566832010582,0.829385936713664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0003599323327214,Tinggi (2500-4000mm),11,0,,1,2 - Frekuensi Rendah (1-3x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2014,1,2417.8,2417.8,2306,270,0,39.9,54,3.69642869943676,0.398854420282898,0.829396489127022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0004135991397137,Sedang (1500-2500mm),11,0,,1,2 - Frekuensi Rendah (1-3x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2015,3,2364.2,2364.2,2043,227,4,71.6,47.9,3.9856865719406,0.364141480254736,0.757246799853466,2,0,0,0,840,1,0,0,327,0,0,0,0,0,TON PER HARI,FALSE,0.001268928178665,Sedang (1500-2500mm),10,840,147401.81,1,2 - Frekuensi Rendah (1-3x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2016,13,3340.1,3340.1,3030,334,3,124.5,54.4,3.31926189593375,0.439544782654596,0.971798575418443,5,0,0,0,1786,3,10,0,198,0,0,0,0,0,TON PER HARI,FALSE,0.0038920990389509,Tinggi (2500-4000mm),4,1786,148591.61,1,4 - Frekuensi Tinggi (>10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2017,8,2555.3,2555.3,2536,310,3,86.3,94,3.64922753456221,0.324737433062383,0.771503487583059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0031307478573944,Tinggi (2500-4000mm),6,0,150077.53,1,3 - Frekuensi Sedang (4-10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2018,5,2108.9,2108.9,2371,283,1,69.2,72.7,3.93987045570917,0.299148353494624,0.633020113042482,1,0,0,0,680,0,0,0,136,0,0,0,0,0,TON PER HARI,FALSE,0.0023709042628858,Sedang (1500-2500mm),8,680,54235.35,1,3 - Frekuensi Sedang (4-10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2019,16,2396.3,2396.3,2534,262,3,106.1,73.1,4.16563556067588,0.275751290482591,0.625688246657291,2,0,0,0,0,0,0,0,295,1,1,0,0,0,TON PER HARI,FALSE,0.0066769603138171,Sedang (1500-2500mm),2,0,100480.85,1,4 - Frekuensi Tinggi (>10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2020,21,3717.7,3717.7,3598,331,9,102.7,77.8,3.56564769496972,0.333880526073209,0.818107650133867,13,0,0,0,8558,0,4,10,1277,0,2,0,0,1,TON PER HARI,FALSE,0.0056486537375258,Tinggi (2500-4000mm),1,8558,96316.2,1,4 - Frekuensi Tinggi (>10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2021,14,3376.3,3376.3,3518,336,1,67.7,76.7,3.51065668202765,0.344568761467401,0.812696279907554,10,1,0,1,2967,0,0,0,952,0,0,0,0,0,TON PER HARI,FALSE,0.0041465509581494,Tinggi (2500-4000mm),3,2969,183602.3,1,4 - Frekuensi Tinggi (>10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2022,10,3395.7,3395.7,3140,341,1,50.7,71.3,3.54062858422939,0.371344610321727,0.979460550860093,11,2,1,1,12403,10,5,20,2257,0,1,0,0,1,TON PER HARI,FALSE,0.0029449009040845,Tinggi (2500-4000mm),5,12407,57670,1,3 - Frekuensi Sedang (4-10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2023,4,2333,2333,2334,280,1,51.8,63.4,4.17855958781362,0.270697522241423,0.734754789190392,2,0,0,0,221,0,3,0,42,0,0,0,0,0,TON PER HARI,FALSE,0.0017145306472353,Sedang (1500-2500mm),9,221,4854.5,1,3 - Frekuensi Sedang (4-10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2024,7,3052.3,3052.3,2624,294,0,43.9,73.8,4.02091731553578,0.306102073548799,0.894366737201112,7,1,0,0,4378,1,0,0,845,0,0,0,0,0,,TRUE,0.0022933525538118,Tinggi (2500-4000mm),7,4379,,1,3 - Frekuensi Sedang (4-10x)
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2025,5,3049.6,3049.6,3062,334,0,44.9,75.2,3.66824839989759,0.373696593381976,0.862341977834799,3,0,0,0,8663,0,10,0,1663,0,0,0,0,2,,TRUE,0.0016395592864637,Tinggi (2500-4000mm),8,8663,,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2012,10,1939.6,1939.6,2183,240,1,61.3,64.1,4.34993841923124,0.288132018343427,0.605266459210574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0051557022066405,Sedang (1500-2500mm),1,0,,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2013,5,2155.8,2155.8,2671,278,1,57.1,59,3.95489253712238,0.332118613191244,0.615856661137209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0023193246126727,Sedang (1500-2500mm),4,0,,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2014,1,1807.7,1807.7,2301,258,1,60.6,52.2,4.25413626472094,0.306639901753712,0.590357694511678,3,18,2,0,8376,163,0,103,82033,138,75,0,6,0,,TRUE,0.0005531891353653,Sedang (1500-2500mm),8,8396,,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2015,1,1608.9,1608.9,1914,223,1,60.8,50.8,4.5104863671275,0.267506273468169,0.518209316475284,1,0,0,0,23347,1,0,0,6068,0,0,0,0,0,TON PER HARI,FALSE,0.0006215426689042,Sedang (1500-2500mm),8,23347,411955.96,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2016,4,2667.4,2667.4,3120,330,2,60.6,53.3,3.68760604375232,0.372073281526799,0.72515351606335,2,0,0,0,2050,0,4,0,260,0,0,0,0,0,TON PER HARI,FALSE,0.0014995876134063,Tinggi (2500-4000mm),5,2050,415021.88,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2017,3,1327.3,1327.3,2008,275,0,24.3,70.6,4.35948220686124,0.272649418896143,0.523702717563225,3,0,0,0,1055,0,0,5,567,0,0,0,0,0,TON PER HARI,FALSE,0.0022602275295713,Rendah (<1500mm),6,1055,423322.31,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2018,2,1147,1147,1803,228,2,78.8,68,4.67683678955453,0.22858284823562,0.455523214757468,2,0,0,0,3985,0,0,30,1532,0,0,0,0,0,TON PER HARI,FALSE,0.001743679163034,Rendah (<1500mm),7,3985,151482.3,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2019,2,1192.9,1192.9,1916,215,0,42.3,57.2,4.8557551203277,0.191912029303209,0.400332970424573,1,0,0,0,25833,0,0,0,8271,0,0,0,0,0,TON PER HARI,FALSE,0.0016765864699471,Rendah (<1500mm),7,25833,265833.15,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2020,5,1921.1,1921.1,2834,289,2,77.6,69.8,4.34621199480905,0.246684138497508,0.50679471667133,4,0,0,0,42897,4,3,58,15333,0,0,0,0,0,TON PER HARI,FALSE,0.0026026755504658,Sedang (1500-2500mm),4,42897,267267.6,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2021,10,1960.3,1960.3,2816,301,2,75.5,58,4.2145839733743,0.256577330015788,0.52574605766581,12,2,0,0,242571,15,2,0,61734,4,0,0,0,0,TON PER HARI,FALSE,0.0051012600112227,Sedang (1500-2500mm),1,242573,199107.5,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2022,1,1708.8,1708.8,2400,310,0,44.9,61.9,4.26471780593958,0.253513153108466,0.615292019077427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0005852059925093,Sedang (1500-2500mm),8,0,243451.35,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2023,2,1007,1007,1720,239,0,29,56.9,4.91821806195597,0.206921234158986,0.444937696009003,2,0,0,0,4380,0,0,0,876,0,0,0,0,0,TON PER HARI,FALSE,0.0019860973187686,Rendah (<1500mm),7,4380,51830,1,2 - Frekuensi Rendah (1-3x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2024,7,1948.1,1948.1,2199,264,0,39.2,56.5,4.70260276850822,0.256054429819141,0.696466703480808,5,0,0,0,30808,0,3,2,6493,0,0,0,0,0,,TRUE,0.003593244699964,Sedang (1500-2500mm),3,30808,,1,3 - Frekuensi Sedang (4-10x)
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2025,9,2523,2523,2585,315,2,69.8,61.9,4.30010080645161,0.262535993770268,0.803841721650999,7,0,0,1,12888,0,3,3,2940,0,0,0,0,0,,TRUE,0.0035671819262782,Tinggi (2500-4000mm),2,12889,,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2012,4,2240.9,2240.9,2436,264,1,52.6,67,4.0378426028921,0.365596952890042,0.691379890285742,3,0,0,0,0,27,0,0,40,0,1,0,0,0,,TRUE,0.0017849970993797,Sedang (1500-2500mm),7,0,,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2013,39,2660.5,2660.5,3006,310,1,75.6,59,3.75614637736815,0.402404807240997,0.763735336995416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0146588987032512,Tinggi (2500-4000mm),1,0,,1,4 - Frekuensi Tinggi (>10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2014,1,2397.7,2397.7,2666,305,0,43.7,54,3.98279928315412,0.38679819401775,0.716381800777183,2,0,0,0,195189,254,0,0,34738,0,0,0,0,0,,TRUE,0.0004170663552571,Sedang (1500-2500mm),9,195189,,1,2 - Frekuensi Rendah (1-3x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2015,0,1975.4,1975.4,2249,246,0,42.3,53.6,4.29260490271377,0.347923958600017,0.624541910920831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),10,0,248500.24,0,1 - Tidak Ada Banjir
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2016,1,3478.9,3478.9,3439,351,4,103.8,50.8,3.54970266345322,0.433665176070119,0.891811566070519,1,5,1,8,388,6,0,16,0,0,0,0,0,0,TON PER HARI,FALSE,0.0002874471815803,Tinggi (2500-4000mm),9,402,250936.52,1,2 - Frekuensi Rendah (1-3x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2017,6,1699.9,1699.9,1955,301,1,50.6,68,3.9215410906298,0.407999574906127,0.760070529733384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0035296193893758,Sedang (1500-2500mm),6,0,253445.89,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2018,2,1736.7,1736.7,1892,264,2,94.8,65.9,4.24932910906298,0.388036819689794,0.64357937061553,2,0,0,0,1400,1,0,0,1611,0,0,0,0,0,TON PER HARI,FALSE,0.0011516093741003,Sedang (1500-2500mm),8,1400,93815.95,1,2 - Frekuensi Rendah (1-3x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2019,2,2319,2319,2230,250,5,130.9,64.1,4.47260400665643,0.362906643091825,0.693205365476267,1,0,0,0,0,0,0,0,523,0,0,0,0,0,TON PER HARI,FALSE,0.0008624407072013,Sedang (1500-2500mm),8,0,269767.85,1,2 - Frekuensi Rendah (1-3x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2020,7,2794.1,2794.1,3048,317,6,96.1,67.3,3.89469441354592,0.406432785141927,0.705717938978741,3,0,0,0,9798,0,0,0,17001,0,0,0,0,0,TON PER HARI,FALSE,0.0025052789807093,Tinggi (2500-4000mm),5,9798,272640.4,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2021,16,2913.9,2913.9,3113,329,4,64.9,55.1,3.74648591909882,0.420313426725977,0.801013252099576,11,4,0,1,103447,0,0,0,40916,18,16,0,1,0,TON PER HARI,FALSE,0.0054909228182161,Tinggi (2500-4000mm),2,103452,195457.5,1,4 - Frekuensi Tinggi (>10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2022,7,2635.7,2635.7,2481,331,0,32.7,59.4,3.76377681771633,0.441332022582779,1.01000511109615,1,0,0,0,290,0,0,0,58,0,0,0,0,0,TON PER HARI,FALSE,0.0026558409530674,Tinggi (2500-4000mm),5,290,186150,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2023,4,1693.5,1693.5,1909,276,0,26.5,56.2,4.40171902201741,0.385828893849206,0.684515842456532,3,2,0,0,29192,0,0,0,12132,8,9,0,0,0,TON PER HARI,FALSE,0.0023619722468261,Sedang (1500-2500mm),7,29194,949,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2024,10,2327.9,2327.9,2148,286,0,41.1,54.7,4.25081213694228,0.395612618315618,0.887210273778525,6,0,0,0,9185,0,0,0,3039,0,0,0,0,0,,TRUE,0.0042957171699815,Sedang (1500-2500mm),4,9185,,1,3 - Frekuensi Sedang (4-10x)
3213,KABUPATEN SUBANG,SUBANG,KAB,-6.5715,107.7626,3213,2025,14,2550.5,2550.5,2472,319,0,37.7,57.2,3.97812909626216,0.392519703927718,0.918372925615374,10,0,0,0,13601,6,24,34,3756,0,0,0,0,0,,TRUE,0.0054891197804352,Tinggi (2500-4000mm),3,13601,,1,4 - Frekuensi Tinggi (>10x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2012,0,1970,1970,2379,273,1,59.5,61.6,3.94097497219132,0.413949584414782,0.632147586115563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Sedang (1500-2500mm),5,0,,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2013,2,2455.2,2455.2,2904,315,2,128.1,54.7,3.67457373271889,0.450522209154719,0.718313698551857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0008145975887911,Sedang (1500-2500mm),4,0,,1,2 - Frekuensi Rendah (1-3x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2014,0,2204.2,2204.2,2642,309,2,68.9,49.3,3.8599452764977,0.435435750021335,0.670113621270669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Sedang (1500-2500mm),5,0,,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2015,0,1728.6,1728.6,2219,250,0,38.7,49,4.18360701484895,0.395513501397423,0.562128723771563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),5,0,148302.83,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2016,0,2978.8,2978.8,3341,353,3,63.2,48.2,3.50321681497961,0.470755592505047,0.77928633950418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Tinggi (2500-4000mm),5,0,149847.65,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2017,0,2194.6,2194.6,2288,312,2,67.6,61.6,3.8045616999488,0.412366404783239,0.781799020856844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),5,0,151346.13,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2018,0,1897,1897,2179,278,3,72.6,59.4,4.0696798515105,0.387184216856546,0.691456471187603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),5,0,57381.65,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2019,0,2277.5,2277.5,2418,265,5,56.9,64.1,4.30457341269841,0.371158358134921,0.68115469172386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),5,0,102433.6,0,1 - Tidak Ada Banjir
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2020,5,2998.1,2998.1,3329,327,2,87.2,54.4,3.7165383759733,0.413831123959749,0.732740124451464,3,0,0,0,231,0,0,3,123,0,0,0,0,0,TON PER HARI,FALSE,0.0016677228911644,Tinggi (2500-4000mm),1,231,103451.95,1,3 - Frekuensi Sedang (4-10x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2021,3,3025.8,3025.8,3233,334,2,77.6,46.8,3.5925394265233,0.434466877080133,0.78730896385612,3,0,0,0,300,0,0,0,150,0,1,0,0,0,TON PER HARI,FALSE,0.0009914733293674,Tinggi (2500-4000mm),3,300,62108.4,1,2 - Frekuensi Rendah (1-3x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2022,4,2736.1,2736.1,2686,339,0,44.3,47.2,3.70185829493088,0.437017804339478,0.961540004526623,3,0,0,0,414,0,0,0,73,0,0,0,0,0,TON PER HARI,FALSE,0.0014619348708015,Tinggi (2500-4000mm),2,414,59783.35,1,3 - Frekuensi Sedang (4-10x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2023,3,2025,2025,2150,291,0,42.6,55.8,4.29543285970302,0.378339732142857,0.727275092751236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0014814814814814,Sedang (1500-2500mm),3,0,3993.1,1,2 - Frekuensi Rendah (1-3x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2024,3,2431,2431,2368,297,0,38.8,51.8,4.12479795451737,0.403850377477032,0.829324045367257,1,0,0,0,810,0,0,0,184,0,0,0,0,0,,TRUE,0.0012340600575894,Sedang (1500-2500mm),3,810,,1,2 - Frekuensi Rendah (1-3x)
3214,KABUPATEN PURWAKARTA,PURWAKARTA,KAB,-6.5407,107.4463,3214,2025,4,2787.3,2787.3,2646,327,0,43.7,49.3,3.88095788530466,0.407441539458525,0.907107408413645,2,0,0,0,1842,0,1,0,232,0,0,0,0,0,,TRUE,0.0014350805438955,Tinggi (2500-4000mm),2,1842,,1,3 - Frekuensi Sedang (4-10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2012,0,2096.6,2096.6,2632,291,0,40.7,61.2,4.16772852552219,0.326549302465703,0.628239581833251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Sedang (1500-2500mm),12,0,,0,1 - Tidak Ada Banjir
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2013,71,2780.8,2780.8,3290,329,1,63.2,56.9,3.89784920634921,0.37071447452637,0.710823403711299,2,0,0,0,1086,0,0,0,1741,0,0,0,0,0,,TRUE,0.0255322209436133,Tinggi (2500-4000mm),1,1086,,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2014,1,2559.9,2559.9,3151,314,0,47.8,46.8,4.07342908346134,0.35205880296339,0.650534428843787,8,0,0,0,233034,1,0,0,22692,0,0,0,0,0,,TRUE,0.0003906402593851,Tinggi (2500-4000mm),11,233034,,1,2 - Frekuensi Rendah (1-3x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2015,0,1968.3,1968.3,2469,266,1,52.4,54.4,4.39493119559652,0.297842246437105,0.559422962557208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0,Sedang (1500-2500mm),12,0,461023.63,0,1 - Tidak Ada Banjir
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2016,13,3301.7,3301.7,3797,351,2,79.5,50.8,3.72830360894821,0.401160426064969,0.799322213470842,9,0,0,0,105831,4,0,10,18805,2,11,0,0,0,TON PER HARI,FALSE,0.0039373655995396,Tinggi (2500-4000mm),7,105831,465372.91,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2017,7,2428.9,2428.9,2436,321,3,107,60.8,3.87175819252432,0.331957798365762,0.835947094083529,4,0,0,0,2653,0,0,0,736,0,0,0,0,0,TON PER HARI,FALSE,0.0028819630285314,Sedang (1500-2500mm),9,2653,470026.64,1,3 - Frekuensi Sedang (4-10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2018,1,1822.6,1822.6,2239,287,1,64,63,4.17038332053251,0.290571628050862,0.588148529193704,3,0,0,0,10475,0,0,0,3023,0,0,0,0,0,TON PER HARI,FALSE,0.0005486667398222,Sedang (1500-2500mm),11,10475,175262.05,1,2 - Frekuensi Rendah (1-3x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2019,6,1936.5,1936.5,2492,270,0,41.8,64.4,4.35817933947773,0.267609645150623,0.536660999886727,3,0,0,0,931,0,0,0,248,2,3,0,0,0,TON PER HARI,FALSE,0.0030983733539891,Sedang (1500-2500mm),10,931,248970.15,1,3 - Frekuensi Sedang (4-10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2020,8,2830.8,2830.8,3346,335,5,81.2,63,3.83037288345075,0.31159008067091,0.674791536455489,8,0,0,0,176060,83,53,45,33098,0,0,0,0,0,TON PER HARI,FALSE,0.0028260562385191,Tinggi (2500-4000mm),8,176060,247229.1,1,3 - Frekuensi Sedang (4-10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2021,15,2729.4,2729.4,3384,343,2,124.7,48.2,3.73700217613927,0.319104126664107,0.658140717995725,20,1,0,0,139541,83,66,73,45405,15,42,0,0,0,TON PER HARI,FALSE,0.0054957133435919,Tinggi (2500-4000mm),6,139542,163958,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2022,17,2672.4,2672.4,2732,350,0,42.6,56.9,3.83923835125448,0.341673957266598,0.929476565867036,15,0,0,0,22299,0,0,0,7556,0,0,0,0,0,TON PER HARI,FALSE,0.0063613231552162,Tinggi (2500-4000mm),4,22299,127439.75,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2023,16,2140.6,2140.6,2214,301,0,35.3,57.6,4.40965200972862,0.282167921413637,0.76114261484187,11,0,0,0,241784,7,8,46,56787,33,62,0,0,0,TON PER HARI,FALSE,0.0074745398486405,Sedang (1500-2500mm),5,241784,132173.8,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2024,26,2477.7,2477.7,2493,309,0,35.6,54,4.26075250278087,0.29568951638652,0.821014993198945,19,0,0,0,38387,14,12,112,12765,0,0,0,0,0,,TRUE,0.0104936029382088,Sedang (1500-2500mm),3,38387,,1,4 - Frekuensi Tinggi (>10x)
3215,KABUPATEN KARAWANG,KARAWANG,KAB,-6.3056,107.2967,3215,2025,44,2673.1,2673.1,2757,339,0,39,60.1,3.97187403993856,0.27674411989034,0.833072917071512,21,0,0,0,74337,5,7,440,19363,0,0,0,0,3,,TRUE,0.0164602895514571,Tinggi (2500-4000mm),2,74337,,1,4 - Frekuensi Tinggi (>10x)
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2012,0,2096.6,2096.6,2632,291,0,40.7,61.2,4.11990526510938,0.326440435746508,0.628239581833251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Sedang (1500-2500mm),11,0,,0,1 - Tidak Ada Banjir
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2013,34,2780.8,2780.8,3290,329,1,63.2,56.9,3.86640111367128,0.371497640382318,0.710823403711299,4,2,0,0,700,0,0,0,6315,0,0,0,0,0,,TRUE,0.0122266973532796,Tinggi (2500-4000mm),1,702,,1,4 - Frekuensi Tinggi (>10x)
3216,KABUPATEN BEKASI,BEKASI,KAB,-6.2416,107.1456,3216,2014,3,2559.9,2559.9,3151,314,0,47.8,46.8,4.03102278545827,0.350292861409797,0.650534428843787,1,0,0,0,700,0,0,0,1050,0,0,0,0,0,,TRUE,0.0011719207781553,Tinggi (2500-4000mm),10,700,,1,2 - Frekuensi Rendah (1-3x)
