kode_kemendagri,nama_clean,tahun,bulan,precipitation_sum_mm,rain_sum_mm,precipitation_hours_total,rainy_days,heavy_rain_days_50mm,max_daily_precipitation_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,soil_moisture_0_to_7cm_avg,rain_intensity_mm_per_hour_avg
3274,KOTA CIREBON,2023,9,2.0,2.0,13.0,5,0,1.0,63.0,6.997,0.0517125,0.13666666666666666
3274,KOTA CIREBON,2023,10,15.2,15.2,38.0,13,0,4.8,55.1,6.469354838709678,0.05418413978494624,0.2692307692307693
3274,KOTA CIREBON,2023,11,95.7,95.7,130.0,28,0,20.2,47.9,5.321666666666667,0.10008055555555555,0.5930730777159351
3274,KOTA CIREBON,2023,12,86.3,86.3,128.0,29,0,13.0,45.0,4.988709677419355,0.0965752688172043,0.5980117679255611
3274,KOTA CIREBON,2024,1,436.6,436.6,343.0,31,0,44.9,47.2,3.7077419354838708,0.26306854838709676,1.1974702142681273
3274,KOTA CIREBON,2024,2,394.6,394.6,320.0,29,0,33.1,41.4,3.9489655172413793,0.29331609195402303,1.1669812789549632
3274,KOTA CIREBON,2024,3,289.9,289.9,261.0,30,0,44.6,62.6,4.079032258064516,0.253891129032258,0.931887746512747
3274,KOTA CIREBON,2024,4,125.6,125.6,173.0,29,0,19.3,38.2,4.303,0.14886944444444444,0.6403681950233672
3274,KOTA CIREBON,2024,5,53.4,53.4,71.0,20,0,15.7,47.5,4.960645161290323,0.06182661290322581,0.46678030303030293
3274,KOTA CIREBON,2024,6,36.5,36.5,80.0,23,0,9.6,42.5,4.553,0.06554722222222223,0.38760869565217404
3274,KOTA CIREBON,2024,7,75.5,75.5,54.0,9,0,20.6,52.9,5.187096774193549,0.0765,1.0725044091710758
3274,KOTA CIREBON,2024,8,7.6,7.6,19.0,6,0,4.8,59.0,6.373225806451613,0.024176075268817203,0.3391666666666666
3274,KOTA CIREBON,2024,9,27.8,27.8,61.0,14,0,8.6,56.5,6.138333333333334,0.07226944444444444,0.41245748299319723
3274,KOTA CIREBON,2024,10,27.3,27.3,73.0,24,0,5.3,59.0,6.350322580645161,0.06235887096774193,0.34916170634920646
3274,KOTA CIREBON,2024,11,237.0,237.0,198.0,30,0,24.9,44.3,4.393,0.17035,1.083960557960558
3274,KOTA CIREBON,2024,12,406.5,406.5,341.0,31,0,34.3,51.1,3.5309677419354837,0.22655913978494624,1.1818013768995537
3274,KOTA CIREBON,2025,1,412.8,412.8,371.0,31,0,41.7,65.5,3.561935483870968,0.2718817204301075,1.1647609252148081
3274,KOTA CIREBON,2025,2,350.9,350.9,339.0,28,0,24.0,67.0,3.8189285714285717,0.2729077380952381,1.0543167835315945
3274,KOTA CIREBON,2025,3,290.5,290.5,273.0,30,0,32.6,55.4,3.9135483870967738,0.2583736559139785,1.0604083786583787
3274,KOTA CIREBON,2025,4,266.5,266.5,219.0,30,0,49.6,34.6,4.018666666666666,0.22889305555555556,0.986025676937442
3274,KOTA CIREBON,2025,5,179.0,179.0,211.0,27,0,24.2,37.8,3.643870967741935,0.198880376344086,0.7045611904435433
3274,KOTA CIREBON,2025,6,31.9,31.9,77.0,20,0,5.8,52.9,4.262666666666666,0.037470833333333335,0.3546230158730158
3274,KOTA CIREBON,2025,7,37.4,37.4,59.0,17,0,12.3,48.2,5.07258064516129,0.051739247311827954,0.4387721755368813
3274,KOTA CIREBON,2025,8,88.6,88.6,106.0,22,0,29.5,57.6,4.965483870967742,0.04854032258064516,0.6650757575757575
3274,KOTA CIREBON,2025,9,47.9,47.9,73.0,18,0,23.3,58.0,5.796333333333333,0.039343055555555555,0.4183821733821733
3274,KOTA CIREBON,2025,10,113.1,113.1,109.0,24,0,40.3,52.6,5.264838709677419,0.08596505376344085,0.7392530733155733
3274,KOTA CIREBON,2025,11,284.0,284.0,270.0,29,0,35.7,46.4,4.081666666666667,0.20375972222222222,0.9115945137479109
3274,KOTA CIREBON,2025,12,302.2,302.2,301.0,31,0,29.4,58.3,3.938064516129032,0.22503629032258063,1.0221793036712392
3275,KOTA BEKASI,2012,1,284.9,284.9,426.0,31,0,28.0,61.9,3.285806451612903,0.4151545698924731,0.6979601239639441
3275,KOTA BEKASI,2012,2,331.8,331.8,351.0,29,0,33.2,39.2,3.8613793103448275,0.4165933908045977,0.9106742408274381
3275,KOTA BEKASI,2012,3,143.1,143.1,244.0,31,0,18.5,53.3,3.984516129032258,0.38628360215053764,0.5688628217660475
3275,KOTA BEKASI,2012,4,255.2,255.2,263.0,29,0,19.7,34.2,3.8689999999999998,0.4079611111111111,1.0020175992589786
3275,KOTA BEKASI,2012,5,104.7,104.7,198.0,26,0,12.0,35.3,3.9035483870967744,0.3853763440860215,0.5044659507159506
3275,KOTA BEKASI,2012,6,80.3,80.3,150.0,22,0,34.0,36.4,3.686,0.35176250000000003,0.36795356158992526
3275,KOTA BEKASI,2012,7,16.799999999999997,16.799999999999997,48.0,14,0,5.1,32.8,4.127096774193548,0.2315228494623656,0.27499999999999997
3275,KOTA BEKASI,2012,8,3.4,3.4,16.0,8,0,1.5,35.6,4.875806451612903,0.13944354838709677,0.18020833333333336
3275,KOTA BEKASI,2012,9,21.7,21.7,58.0,17,0,4.9,35.3,5.068333333333333,0.1538138888888889,0.3112254901960784
3275,KOTA BEKASI,2012,10,116.3,116.3,180.0,28,0,14.2,34.2,4.8183870967741935,0.2387983870967742,0.6120390353110942
3275,KOTA BEKASI,2012,11,264.2,264.2,336.0,30,1,55.3,31.0,3.9113333333333333,0.37177638888888886,0.7382626488005746
3275,KOTA BEKASI,2012,12,343.0,343.0,372.0,31,0,24.6,39.6,3.537741935483871,0.41419489247311825,0.9215042633781808
3275,KOTA BEKASI,2013,1,403.2,403.2,539.0,31,0,24.4,56.9,3.0341935483870968,0.422,0.7344310838252953
3275,KOTA BEKASI,2013,2,279.8,279.8,363.0,28,0,26.4,53.6,3.6682142857142854,0.41652232142857143,0.7310837861552423
3275,KOTA BEKASI,2013,3,278.7,278.7,295.0,31,0,26.6,41.4,4.130645161290323,0.4082284946236559,0.9032050979619248
3275,KOTA BEKASI,2013,4,281.3,281.3,339.0,30,0,37.5,36.7,3.5660000000000003,0.41416527777777773,0.763973955794608
3275,KOTA BEKASI,2013,5,201.2,201.2,269.0,31,0,20.9,35.3,3.5258064516129033,0.39838978494623656,0.7748133257739519
3275,KOTA BEKASI,2013,6,123.1,123.1,205.0,28,0,26.5,36.0,3.379,0.3903041666666667,0.5148157731992317
3275,KOTA BEKASI,2013,7,232.1,232.1,259.0,27,0,41.7,37.8,3.2029032258064514,0.40338978494623656,0.6816528635973079
3275,KOTA BEKASI,2013,8,34.9,34.9,82.0,15,0,8.2,35.6,4.456451612903226,0.2963978494623656,0.34449326599326596
3275,KOTA BEKASI,2013,9,72.8,72.8,123.0,22,0,21.2,33.5,4.8100000000000005,0.2520277777777778,0.449332611832612
3275,KOTA BEKASI,2013,10,108.4,108.4,152.0,25,0,17.2,43.9,4.8432258064516125,0.2705456989247312,0.5616206349206351
3275,KOTA BEKASI,2013,11,172.70000000000002,172.70000000000002,276.0,25,0,26.1,39.2,4.066,0.35790416666666663,0.5768422077922079
3275,KOTA BEKASI,2013,12,418.8,418.8,429.0,31,1,65.2,38.5,3.318064516129032,0.41217338709677415,0.9188275595183191
3275,KOTA BEKASI,2014,1,437.4,437.4,536.0,31,0,38.2,45.0,3.140967741935484,0.42047177419354836,0.7877543065023688
3275,KOTA BEKASI,2014,2,278.1,278.1,387.0,28,0,32.0,42.1,3.445,0.41124553571428574,0.6076531871489852
3275,KOTA BEKASI,2014,3,308.7,308.7,390.0,31,0,26.3,35.3,3.845806451612903,0.41725134408602155,0.7852073926662666
3275,KOTA BEKASI,2014,4,236.1,236.1,242.0,30,0,19.0,36.4,4.022,0.4114333333333333,0.9930311627370452
3275,KOTA BEKASI,2014,5,105.3,105.3,212.0,30,0,10.0,34.9,3.8529032258064517,0.39132661290322585,0.5017055167055167
3275,KOTA BEKASI,2014,6,171.7,171.7,210.0,25,0,23.2,28.4,3.457333333333333,0.3813708333333333,0.706749141707965
3275,KOTA BEKASI,2014,7,110.7,110.7,199.0,29,0,27.6,32.0,3.546774193548387,0.3800322580645161,0.3919122926881547
3275,KOTA BEKASI,2014,8,28.2,28.2,74.0,18,0,6.0,38.2,4.418709677419354,0.28975940860215055,0.31634199134199137
3275,KOTA BEKASI,2014,9,21.1,21.1,67.0,8,0,11.1,41.4,5.302666666666667,0.17883194444444447,0.2472301136363636
3275,KOTA BEKASI,2014,10,44.4,44.4,123.0,21,0,8.2,40.3,5.192903225806451,0.1725524193548387,0.3042166563595134
3275,KOTA BEKASI,2014,11,250.5,250.5,279.0,30,0,40.3,34.2,4.3389999999999995,0.330675,0.7253495548569079
3275,KOTA BEKASI,2014,12,379.5,379.5,410.0,31,0,35.3,42.1,3.19258064516129,0.412521505376344,0.9388298645434751
3275,KOTA BEKASI,2015,1,269.6,269.6,417.0,30,0,26.9,53.3,3.4374193548387098,0.41295967741935485,0.6067418062063372
3275,KOTA BEKASI,2015,2,381.5,381.5,393.0,26,1,54.4,38.5,3.459285714285714,0.4148363095238095,0.869648820788378
3275,KOTA BEKASI,2015,3,344.3,344.3,412.0,31,0,26.7,42.1,3.6545161290322583,0.4190793010752688,0.8408822762583473
3275,KOTA BEKASI,2015,4,249.3,249.3,311.0,29,0,22.1,52.2,3.6926666666666668,0.4149236111111111,0.7794938974705711
3275,KOTA BEKASI,2015,5,63.6,63.6,103.0,19,0,18.9,32.0,4.14258064516129,0.3385349462365591,0.4478508771929825
3275,KOTA BEKASI,2015,6,46.4,46.4,82.0,14,0,9.6,39.2,4.0729999999999995,0.2732819444444444,0.4449659863945577
3275,KOTA BEKASI,2015,7,16.2,16.2,61.0,16,0,4.6,42.8,4.429032258064517,0.16704435483870966,0.23177083333333337
3275,KOTA BEKASI,2015,8,10.8,10.8,49.0,14,0,2.7,40.0,4.84516129032258,0.15794220430107525,0.1792261904761905
3275,KOTA BEKASI,2015,9,11.3,11.3,32.0,7,0,4.4,37.8,5.3773333333333335,0.1362486111111111,0.29455782312925166
3275,KOTA BEKASI,2015,10,12.9,12.9,45.0,17,0,3.6,43.2,5.698387096774193,0.14415322580645162,0.24874883286647997
3275,KOTA BEKASI,2015,11,151.0,151.0,223.0,30,0,12.1,30.6,4.509,0.27979305555555556,0.6746647334147335
3275,KOTA BEKASI,2015,12,358.8,358.8,440.0,30,0,43.0,40.3,3.5987096774193548,0.40025,0.7439033417662438
3275,KOTA BEKASI,2016,1,313.1,313.1,436.0,31,0,40.2,38.2,3.728709677419355,0.4154516129032258,0.6627077862104825
3275,KOTA BEKASI,2016,2,515.6,515.6,528.0,29,1,70.2,42.5,3.159655172413793,0.4230474137931034,0.9337435550421762
3275,KOTA BEKASI,2016,3,358.4,358.4,452.0,31,0,32.7,38.2,3.7116129032258067,0.4199354838709677,0.7797561114744319
3275,KOTA BEKASI,2016,4,347.9,347.9,382.0,30,1,58.0,34.6,3.6396666666666664,0.4195152777777778,0.9136913375843579
3275,KOTA BEKASI,2016,5,207.2,207.2,285.0,31,0,48.0,34.9,3.3845161290322583,0.4038588709677419,0.6419242203611273
3275,KOTA BEKASI,2016,6,108.1,108.1,193.0,27,0,13.1,35.3,3.4073333333333333,0.3928625,0.5143699483160268
3275,KOTA BEKASI,2016,7,102.2,102.2,181.0,28,0,14.6,29.5,3.67258064516129,0.3708467741935484,0.5348497732426303
3275,KOTA BEKASI,2016,8,120.2,120.2,183.0,23,0,33.9,28.8,4.057741935483871,0.3491747311827957,0.5970713990471024
3275,KOTA BEKASI,2016,9,171.4,171.4,253.0,30,0,20.7,40.0,4.100333333333333,0.37176527777777774,0.634770787448419
3275,KOTA BEKASI,2016,10,341.4,341.4,335.0,29,1,59.2,34.9,3.666129032258065,0.41108333333333336,0.9586392556591127
3275,KOTA BEKASI,2016,11,323.1,323.1,326.0,30,0,28.9,32.4,3.8186666666666667,0.4135569444444444,0.9913424473130356
3275,KOTA BEKASI,2016,12,202.3,202.3,240.0,31,0,38.2,49.3,3.664516129032258,0.3984610215053763,0.7610957501280082
3275,KOTA BEKASI,2017,1,237.0,237.0,289.0,31,0,22.0,57.6,3.4254838709677418,0.4079516129032258,0.7594375969802913
3275,KOTA BEKASI,2017,2,346.8,346.8,360.0,28,0,27.0,57.2,3.105357142857143,0.4170074404761905,0.9397607716869106
3275,KOTA BEKASI,2017,3,271.0,271.0,265.0,30,0,28.7,45.4,3.7661290322580645,0.40473387096774194,1.0125325321536622
3275,KOTA BEKASI,2017,4,260.4,260.4,222.0,30,0,21.6,45.7,3.673,0.4071152777777778,1.236347448847449
3275,KOTA BEKASI,2017,5,140.4,140.4,187.0,29,0,19.8,33.8,3.799677419354839,0.35907392473118277,0.6158618584480655
3275,KOTA BEKASI,2017,6,190.7,190.7,172.0,26,0,36.2,37.8,3.4243333333333337,0.3645319444444445,0.816650987900988
3275,KOTA BEKASI,2017,7,60.4,60.4,132.0,25,0,13.0,35.6,3.7548387096774194,0.3192244623655914,0.3495270618270618
3275,KOTA BEKASI,2017,8,16.4,16.4,58.0,12,0,3.6,51.5,4.6577419354838705,0.1802217741935484,0.2629761904761905
3275,KOTA BEKASI,2017,9,128.9,128.9,126.0,25,1,79.8,46.1,4.566333333333334,0.19267499999999999,0.5112238095238095
3275,KOTA BEKASI,2017,10,208.9,208.9,242.0,31,0,23.3,37.4,3.9764516129032255,0.37363172043010756,0.8797220068567317
3275,KOTA BEKASI,2017,11,267.1,267.1,232.0,29,0,40.0,69.8,3.7023333333333333,0.3740805555555556,1.1099807376531514
3275,KOTA BEKASI,2017,12,205.3,205.3,221.0,30,0,22.4,47.9,3.7780645161290325,0.36934005376344087,0.7924365522391839
3275,KOTA BEKASI,2018,1,223.0,223.0,242.0,31,0,16.8,62.3,3.484516129032258,0.399489247311828,0.8560502732561556
3275,KOTA BEKASI,2018,2,329.0,329.0,344.0,28,0,25.0,43.9,3.1325000000000003,0.4178928571428571,1.0047173440901325
3275,KOTA BEKASI,2018,3,257.6,257.6,259.0,31,0,23.0,47.9,3.7593548387096773,0.4101639784946236,0.9502316366429272
3275,KOTA BEKASI,2018,4,241.9,241.9,256.0,29,0,19.7,39.2,3.6719999999999997,0.4059055555555556,0.9044188330826262
3275,KOTA BEKASI,2018,5,117.1,117.1,121.0,24,0,24.1,43.2,3.8093548387096776,0.34193817204301075,0.7045296717171717
3275,KOTA BEKASI,2018,6,58.4,58.4,150.0,26,0,18.2,40.3,3.740333333333333,0.28900277777777783,0.29311038320653704
3275,KOTA BEKASI,2018,7,14.8,14.8,48.0,13,0,4.7,45.7,4.3022580645161295,0.17533467741935482,0.27751082251082254
3275,KOTA BEKASI,2018,8,16.9,16.9,92.0,19,0,1.9,45.7,4.699354838709677,0.1399247311827957,0.16626566416040103
3275,KOTA BEKASI,2018,9,31.7,31.7,91.0,20,0,11.1,47.9,5.0840000000000005,0.16170555555555557,0.25310905067155065
3275,KOTA BEKASI,2018,10,112.1,112.1,265.0,26,0,17.7,50.8,4.841612903225807,0.21170295698924732,0.3589574412024245
3275,KOTA BEKASI,2018,11,247.9,247.9,308.0,30,0,22.5,36.4,3.8626666666666667,0.37259166666666665,0.8059234977984979
3275,KOTA BEKASI,2018,12,194.9,194.9,233.0,29,0,29.3,51.1,3.9406451612903224,0.3735577956989248,0.7093498886171301
3275,KOTA BEKASI,2019,1,261.5,261.5,379.0,31,0,21.2,52.6,3.426129032258064,0.382877688172043,0.6282690113159253
3275,KOTA BEKASI,2019,2,295.5,295.5,351.0,28,1,52.1,41.8,3.782857142857143,0.41186011904761904,0.8023235156533477
3275,KOTA BEKASI,2019,3,292.7,292.7,297.0,31,0,33.7,43.9,3.6403225806451616,0.4131478494623656,0.9264657579345983
3275,KOTA BEKASI,2019,4,298.5,298.5,308.0,30,0,28.0,36.7,3.6876666666666664,0.4141930555555555,0.9501587963693228
3275,KOTA BEKASI,2019,5,166.5,166.5,236.0,29,0,31.7,34.9,3.888387096774194,0.3702244623655914,0.5499827854138198
3275,KOTA BEKASI,2019,6,36.1,36.1,95.0,15,0,10.2,40.3,4.156333333333333,0.20943611111111113,0.2724638694638694
3275,KOTA BEKASI,2019,7,16.400000000000002,16.400000000000002,58.0,11,0,4.7,43.9,4.6899999999999995,0.1297741935483871,0.2044606908243272
3275,KOTA BEKASI,2019,8,16.3,16.3,60.0,13,0,6.1,47.2,4.885806451612903,0.11985752688172044,0.20034965034965035
3275,KOTA BEKASI,2019,9,10.9,10.9,62.0,17,0,2.0,53.3,5.407333333333333,0.12983194444444443,0.1700840336134454
3275,KOTA BEKASI,2019,10,49.6,49.6,137.0,25,0,12.1,56.2,5.315483870967742,0.17088844086021504,0.2654355455002514
3275,KOTA BEKASI,2019,11,172.1,172.1,285.0,29,0,42.2,42.5,4.5,0.2690291666666667,0.5288695043968878
3275,KOTA BEKASI,2019,12,386.1,386.1,363.0,31,1,106.0,34.2,3.6635483870967738,0.365744623655914,0.8983187541344436
3275,KOTA BEKASI,2020,1,528.5,528.5,467.0,31,2,99.9,43.6,3.170967741935484,0.404380376344086,0.9784750041824163
3275,KOTA BEKASI,2020,2,415.2,415.2,489.0,29,0,29.9,41.8,2.876551724137931,0.41780890804597703,0.8326114237864207
3275,KOTA BEKASI,2020,3,396.4,396.4,388.0,31,0,36.4,52.6,3.584516129032258,0.4097728494623656,0.9257297273421149
3275,KOTA BEKASI,2020,4,281.7,281.7,332.0,30,0,27.1,38.2,3.408,0.39990416666666667,0.7973589402799932
3275,KOTA BEKASI,2020,5,253.5,253.5,295.0,31,0,32.6,31.7,3.3151612903225804,0.39138575268817205,0.7372703595687466
3275,KOTA BEKASI,2020,6,104.9,104.9,226.0,28,0,13.5,37.4,3.6403333333333334,0.337375,0.4052622228961515
3275,KOTA BEKASI,2020,7,72.6,72.6,165.0,22,0,23.3,43.9,3.964193548387097,0.24546102150537635,0.32931744725862366
3275,KOTA BEKASI,2020,8,67.3,67.3,127.0,22,0,26.4,49.0,4.518709677419356,0.21325,0.36221943460579825
3275,KOTA BEKASI,2020,9,100.2,100.2,184.0,27,0,25.3,50.8,4.814666666666667,0.23332083333333334,0.4207030623697289
3275,KOTA BEKASI,2020,10,257.9,257.9,266.0,31,0,37.3,40.0,4.048064516129032,0.2996182795698925,0.9899692243240631
3275,KOTA BEKASI,2020,11,210.1,210.1,271.0,30,0,24.1,40.0,3.7756666666666665,0.3578486111111111,0.7394747474747475
3275,KOTA BEKASI,2020,12,245.5,245.5,339.0,31,0,23.6,59.0,3.2129032258064516,0.376763440860215,0.7427131981448869
3275,KOTA BEKASI,2021,1,390.4,390.4,459.0,31,1,51.9,47.9,2.6516129032258067,0.39908198924731186,0.7139810704356742
3275,KOTA BEKASI,2021,2,467.7,467.7,505.0,28,1,65.8,48.6,2.9660714285714285,0.4205431547619048,0.8450572399579067
3275,KOTA BEKASI,2021,3,274.9,274.9,297.0,31,0,26.8,41.4,3.6683870967741936,0.40133467741935486,0.9089031712015581
3275,KOTA BEKASI,2021,4,192.0,192.0,277.0,30,0,20.7,47.9,3.6929999999999996,0.37928055555555557,0.5823475162894666
3275,KOTA BEKASI,2021,5,179.8,179.8,279.0,30,0,24.9,37.8,3.7035483870967743,0.35438844086021504,0.5674815326285915
3275,KOTA BEKASI,2021,6,197.8,197.8,307.0,29,0,21.1,36.4,3.1786666666666665,0.3587777777777778,0.6096756072415301
3275,KOTA BEKASI,2021,7,60.8,60.8,116.0,19,0,17.2,38.9,3.846774193548387,0.27021102150537635,0.36250755092860354
3275,KOTA BEKASI,2021,8,96.8,96.8,169.0,26,0,33.1,42.5,4.133870967741935,0.26233870967741935,0.44046661671661663
3275,KOTA BEKASI,2021,9,136.0,136.0,224.0,27,0,34.4,40.7,4.398,0.28384583333333335,0.4618803267659477
3275,KOTA BEKASI,2021,10,160.9,160.9,220.0,31,0,20.3,39.2,4.409032258064516,0.2969233870967742,0.7289277075970625
3275,KOTA BEKASI,2021,11,296.1,296.1,267.0,29,0,30.0,46.1,3.509,0.38028333333333336,0.9627524520780103
3275,KOTA BEKASI,2021,12,328.1,328.1,312.0,30,0,28.0,37.1,3.5851612903225805,0.3824193548387097,1.0640162710383299
3275,KOTA BEKASI,2022,1,288.3,288.3,328.0,31,0,29.6,42.1,3.7974193548387096,0.3801572580645161,0.8042123182897459
3275,KOTA BEKASI,2022,2,211.5,211.5,261.0,28,0,18.5,46.1,3.5964285714285715,0.3847157738095238,0.8288354205318493
3275,KOTA BEKASI,2022,3,257.1,257.1,252.0,31,0,21.1,46.1,3.964193548387097,0.38761962365591396,0.9217432388400129
3275,KOTA BEKASI,2022,4,263.90000000000003,263.90000000000003,220.0,30,0,30.0,41.4,3.8833333333333333,0.3758347222222222,1.2108849206349208
3275,KOTA BEKASI,2022,5,211.4,211.4,241.0,31,0,24.0,36.4,3.5390322580645157,0.36072446236559136,0.9385117883908207
3275,KOTA BEKASI,2022,6,195.7,195.7,214.0,29,0,26.9,31.0,3.2873333333333337,0.37393750000000003,0.8380902622281934
3275,KOTA BEKASI,2022,7,133.5,133.5,155.0,25,0,31.6,33.5,3.7938709677419356,0.307489247311828,0.5971030303030304
3275,KOTA BEKASI,2022,8,149.0,149.0,180.0,29,0,16.1,36.4,4.194838709677419,0.28037903225806454,0.7216707717569787
3275,KOTA BEKASI,2022,9,183.9,183.9,186.0,30,0,29.2,35.6,4.309333333333333,0.31494444444444447,0.8717804232804235
3275,KOTA BEKASI,2022,10,321.0,321.0,311.0,31,0,25.0,39.6,3.826451612903226,0.3788991935483871,0.9861743079817086
3275,KOTA BEKASI,2022,11,323.5,323.5,245.0,29,0,34.2,43.2,3.9410000000000003,0.3791277777777778,1.1412756926981065
3275,KOTA BEKASI,2022,12,322.2,322.2,312.0,30,0,34.3,49.0,3.6912903225806453,0.39000940860215055,1.2002289221499747
3275,KOTA BEKASI,2023,1,253.3,253.3,286.0,31,0,25.0,43.2,3.71,0.37301209677419356,0.808179736666454
3275,KOTA BEKASI,2023,2,386.8,386.8,369.0,28,0,40.8,47.5,3.412857142857143,0.4001369047619048,0.9950356519592791
3275,KOTA BEKASI,2023,3,329.0,329.0,308.0,31,0,44.7,43.2,3.821935483870968,0.3779811827956989,0.9412890683004536
3275,KOTA BEKASI,2023,4,180.9,180.9,176.0,28,0,22.5,41.0,4.216,0.3354666666666667,0.9572212212390785
3275,KOTA BEKASI,2023,5,140.6,140.6,209.0,31,0,19.0,43.9,3.8009677419354837,0.31627419354838715,0.5890728805244936
3275,KOTA BEKASI,2023,6,136.2,136.2,185.0,27,0,17.8,33.5,3.845666666666667,0.2985347222222222,0.6410956122067232
3275,KOTA BEKASI,2023,7,87.9,87.9,130.0,21,0,20.6,37.8,4.109354838709677,0.24445698924731182,0.5128857253857253
3275,KOTA BEKASI,2023,8,30.5,30.5,65.0,19,0,13.5,45.0,4.863548387096775,0.15161424731182796,0.32285087719298244
3275,KOTA BEKASI,2023,9,27.0,27.0,76.0,19,0,7.2,53.3,5.553,0.13256944444444443,0.28011470985155196
3275,KOTA BEKASI,2023,10,86.8,86.8,107.0,24,0,17.2,51.5,5.5848387096774195,0.18100403225806452,0.6247546897546897
3275,KOTA BEKASI,2023,11,316.4,316.4,251.0,30,0,30.4,37.4,4.367,0.31475,1.2689401888960712
3275,KOTA BEKASI,2023,12,177.3,177.3,207.0,26,0,23.6,35.6,4.461612903225807,0.29442741935483874,0.7084425711292227
3275,KOTA BEKASI,2024,1,309.4,309.4,318.0,30,0,26.6,46.4,3.841290322580645,0.3593346774193549,0.8613282628677368
3275,KOTA BEKASI,2024,2,317.9,317.9,336.0,28,0,40.8,40.0,3.8144827586206898,0.3885114942528736,0.8948099566166793
3275,KOTA BEKASI,2024,3,339.6,339.6,341.0,30,0,44.4,46.8,3.890322580645161,0.3929112903225806,0.9910195907401455
3275,KOTA BEKASI,2024,4,315.1,315.1,286.0,30,0,33.1,36.4,3.943,0.38002916666666664,0.9960459335126518
3275,KOTA BEKASI,2024,5,219.29999999999998,219.29999999999998,200.0,30,0,35.3,33.5,3.9183870967741936,0.3332674731182796,0.8217268518518518
3275,KOTA BEKASI,2024,6,167.3,167.3,168.0,27,0,21.1,34.9,3.752333333333333,0.32379861111111113,0.7909940676607343
3275,KOTA BEKASI,2024,7,90.4,90.4,115.0,17,0,17.7,46.4,4.132258064516129,0.24109139784946237,0.6620536480052052
3275,KOTA BEKASI,2024,8,39.6,39.6,81.0,24,0,16.5,47.9,4.830322580645162,0.14967876344086023,0.32889159451659444
3275,KOTA BEKASI,2024,9,171.4,171.4,133.0,20,0,36.4,42.5,4.888,0.22819861111111112,1.03675598013098
3275,KOTA BEKASI,2024,10,121.6,121.6,139.0,27,0,22.3,42.5,5.102903225806451,0.22151209677419356,0.7774470899470898
3275,KOTA BEKASI,2024,11,329.0,329.0,243.0,30,0,24.9,40.3,4.092666666666667,0.3071944444444445,1.3112418229918226
3275,KOTA BEKASI,2024,12,315.2,315.2,361.0,31,0,29.1,51.8,3.6177419354838714,0.27531720430107526,0.8422671255389973
3275,KOTA BEKASI,2025,1,402.2,402.2,384.0,31,1,59.2,45.7,3.6670967741935487,0.32811962365591396,0.9873509234587333
3275,KOTA BEKASI,2025,2,257.9,257.9,362.0,28,0,21.6,53.3,3.8414285714285716,0.34699107142857144,0.700301693674648
3275,KOTA BEKASI,2025,3,306.2,306.2,314.0,31,0,28.0,46.1,3.8751612903225805,0.31593682795698924,0.9611948285632492
3275,KOTA BEKASI,2025,4,252.0,252.0,263.0,29,0,30.0,34.9,3.7950000000000004,0.27557361111111106,0.9154898093792616
3275,KOTA BEKASI,2025,5,303.2,303.2,236.0,28,0,37.0,34.9,3.658709677419355,0.2727163978494624,1.1788969074471896
3275,KOTA BEKASI,2025,6,235.7,235.7,189.0,27,0,47.6,40.7,3.453333333333333,0.2457138888888889,1.013352306130084
3275,KOTA BEKASI,2025,7,143.8,143.8,160.0,25,0,33.6,38.9,3.9709677419354836,0.19580913978494624,0.7097626151626152
3275,KOTA BEKASI,2025,8,144.1,144.1,190.0,28,0,28.2,40.0,4.065483870967742,0.17427419354838708,0.5916577767470624
3275,KOTA BEKASI,2025,9,183.4,183.4,158.0,27,0,40.4,51.8,4.510666666666666,0.1630916666666667,1.0897933702100369
3275,KOTA BEKASI,2025,10,204.1,204.1,197.0,29,0,39.5,46.4,4.474193548387096,0.20553225806451614,0.7259032666768601
3275,KOTA BEKASI,2025,11,170.9,170.9,201.0,28,0,19.6,45.4,4.218333333333333,0.22100277777777777,0.7617535044320759
3275,KOTA BEKASI,2025,12,257.09999999999997,257.09999999999997,260.0,31,0,33.8,63.0,4.108387096774194,0.2305698924731183,0.8907781913427074
3276,KOTA DEPOK,2012,1,299.8,299.8,414.0,31,0,28.5,67.0,2.9116129032258065,0.4771962365591398,0.7613566359043489
3276,KOTA DEPOK,2012,2,422.0,422.0,339.0,29,0,44.3,38.5,3.5251724137931038,0.4718620689655172,1.2584176730206678
3276,KOTA DEPOK,2012,3,169.0,169.0,248.0,31,0,16.7,58.0,3.596774193548387,0.4628400537634409,0.7041093747070976
3276,KOTA DEPOK,2012,4,403.7,403.7,292.0,29,1,64.9,35.6,3.4739999999999998,0.47221111111111114,1.3568104799782499
3276,KOTA DEPOK,2012,5,137.4,137.4,191.0,25,0,14.4,34.6,3.650645161290323,0.4686666666666667,0.7192642135642134
3276,KOTA DEPOK,2012,6,78.2,78.2,153.0,24,0,18.1,32.0,3.496,0.43162500000000004,0.42024470899470906
3276,KOTA DEPOK,2012,7,66.3,66.3,140.0,22,0,10.5,33.5,3.8193548387096774,0.36040591397849464,0.41081654456654454
