kode_kemendagri,nama_clean,nama_singkat,tipe,lat,lon,bps_kode,tahun,jumlah_banjir,total_hujan_tahunan_mm,rain_sum_mm,precipitation_hours_total,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,avg_kelembaban_tanah,rain_intensity_mm_per_hour_avg,jumlah_kejadian_bnpb,korban_meninggal,korban_hilang,korban_luka,pengungsi,rusak_berat,rusak_sedang,rusak_ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak,satuan,jumlah_sampah_ton_per_hari,is_sampah_missing,rasio_banjir_per_hujan,kategori_hujan,rank_banjir_di_wilayah,total_terdampak
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2020,4.0,4717.2,4717.2,3760.0,329.0,23.0,93.9,55.8,3.4585797491039423,0.3325216923124459,0.9324894743334864,6.0,0.0,0.0,0.0,156.0,0.0,3.0,3.0,94.0,0.0,0.0,0.0,0.0,1.0,TON PER HARI,394.49,False,0.0008479606546256254,Sangat Tinggi (>4000mm),6.0,156.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2021,4.0,4129.7,4129.7,3544.0,329.0,11.0,161.3,54.0,3.462978238607271,0.3289450266150367,0.8654368513013783,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,290.3,False,0.0009685933602925152,Sangat Tinggi (>4000mm),6.0,15.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2022,6.0,3616.2,3616.2,3193.0,338.0,3.0,66.7,48.2,3.475434523809524,0.357342076026199,0.977355948559524,6.0,0.0,0.0,0.0,425.0,0.0,1.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,262.64,False,0.0016592002654720426,Tinggi (2500-4000mm),4.0,425.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2023,3.0,2452.1,2452.1,2360.0,267.0,5.0,79.3,57.6,3.9959366999487966,0.2869317609660352,0.7103579543121205,2.0,0.0,0.0,0.0,156.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,30.208,False,0.0012234411320908608,Sedang (1500-2500mm),7.0,156.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2024,3.0,3376.6,3376.6,2813.0,285.0,6.0,77.3,56.9,3.853066524533432,0.3168028376436781,0.891768978984162,2.0,0.0,0.0,0.0,3023.0,3.0,3.0,1.0,838.0,0.0,1.0,0.0,0.0,0.0,,,True,0.0008884676893916958,Tinggi (2500-4000mm),7.0,3023.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2025,5.0,3560.0,3560.0,3178.0,330.0,1.0,67.5,51.8,3.5847404633896574,0.3455718800669909,0.8932775716423568,4.0,0.0,0.0,0.0,1156.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0014044943820224719,Tinggi (2500-4000mm),5.0,1156.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2026,,,,,,,,,,,,1.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,250.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2008,,,,,,,,,,,,2.0,0.0,0.0,2279.0,190.0,9.0,0.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,2469.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2009,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2010,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,2.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2011,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2012,0.0,1953.8,1953.8,2370.0,243.0,2.0,66.5,65.2,4.101284359164503,0.2059561822807234,0.5575211788662228,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0,Sedang (1500-2500mm),11.0,0.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2013,7.0,2251.8,2251.8,2998.0,287.0,0.0,44.4,54.0,3.788685867895545,0.2461511144713261,0.6101248545688247,2.0,1.0,0.0,0.0,500.0,0.0,0.0,11.0,1027.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0031086242117417174,Sedang (1500-2500mm),9.0,501.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2014,15.0,1963.8,1963.8,2525.0,270.0,1.0,90.3,49.3,4.047839349718382,0.2205038786482334,0.5716434479762356,15.0,0.0,0.0,0.0,9365.0,0.0,0.0,60.0,9240.0,4.0,2.0,0.0,0.0,0.0,,,True,0.007638252367858234,Sedang (1500-2500mm),4.0,9365.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2015,1.0,1924.4,1924.4,2249.0,232.0,3.0,62.1,46.8,4.25768785202253,0.1973138251514763,0.5485590346297007,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,321930.2,False,0.0005196424859696528,Sedang (1500-2500mm),10.0,70.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2016,0.0,2611.7,2611.7,3380.0,336.0,1.0,67.6,53.3,3.5901308861698182,0.270496767498867,0.6671035024622566,4.0,0.0,0.0,0.0,202.0,11.0,0.0,0.0,1908.0,2.0,0.0,0.0,0.0,0.0,TON PER HARI,324258.95,False,0.0,Tinggi (2500-4000mm),11.0,202.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2017,7.0,2183.2,2183.2,1997.0,283.0,0.0,42.8,65.9,4.125886072708654,0.2005619076954258,0.7998562242865118,5.0,1.0,0.0,0.0,51557.0,0.0,0.0,0.0,13054.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,327501.54,False,0.003206302674972518,Sedang (1500-2500mm),9.0,51558.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2018,10.0,2013.4,2013.4,1844.0,241.0,3.0,80.8,70.2,4.4727542242703535,0.1636676749978665,0.6482074432625565,8.0,3.0,0.0,0.0,56765.0,1.0,0.0,243.0,21263.0,31.0,38.0,0.0,1.0,0.0,TON PER HARI,324.8,False,0.0049667229561935035,Sedang (1500-2500mm),7.0,56768.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2019,9.0,2491.1000000000004,2491.1000000000004,2015.0,226.0,10.0,143.8,59.8,4.623746991807476,0.1415105332074586,0.6733128433194344,11.0,0.0,0.0,0.0,19363.0,0.0,0.0,0.0,4257.0,3.0,8.0,0.0,0.0,0.0,TON PER HARI,2.2,False,0.0036128617879651556,Sedang (1500-2500mm),8.0,19363.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2020,30.0,3555.7,3555.7,2842.0,295.0,9.0,194.3,63.7,4.111904152762329,0.1923854407417707,0.8085453886455619,22.0,0.0,0.0,0.0,97928.0,1.0,0.0,2.0,26526.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,765.32,False,0.008437157240487105,Tinggi (2500-4000mm),1.0,97928.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2021,9.0,3168.7,3168.7,2821.0,308.0,6.0,145.7,66.6,4.015283666154634,0.1947517857142857,0.8017699190758543,8.0,0.0,0.0,0.0,49740.0,0.0,0.0,0.0,13476.0,4.0,2.0,0.0,0.0,1.0,TON PER HARI,170.15,False,0.002840281503455676,Tinggi (2500-4000mm),8.0,49740.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2022,13.0,2919.3,2919.3,2598.0,322.0,2.0,53.5,61.2,4.005233358934972,0.2207764096902201,0.9281727201660132,16.0,0.0,0.0,0.0,82378.0,0.0,1.0,1.0,19781.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,235.0,False,0.004453122323844757,Tinggi (2500-4000mm),5.0,82378.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2023,11.0,1796.3,1796.3,1838.0,253.0,0.0,40.3,60.8,4.592641641065028,0.1625048013739546,0.6543803941180152,8.0,0.0,0.0,0.0,31352.0,0.0,0.0,1.0,10996.0,20.0,21.0,0.0,0.0,0.0,TON PER HARI,43.0,False,0.0061236987140232705,Sedang (1500-2500mm),6.0,31352.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2024,18.0,2465.0,2465.0,2112.0,268.0,1.0,60.2,62.6,4.435235817575084,0.174440149033906,0.8505179727639612,13.0,2.0,0.0,0.0,209250.0,0.0,0.0,0.0,54314.0,0.0,0.0,0.0,0.0,0.0,,,True,0.007302231237322515,Sedang (1500-2500mm),2.0,209252.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2025,17.0,3055.2,3055.2,2574.0,311.0,2.0,50.7,63.7,4.1144109703021,0.1956760742020822,0.9489959572178532,14.0,0.0,0.0,8.0,59694.0,4.0,2.0,20.0,15659.0,1.0,0.0,0.0,0.0,0.0,,,True,0.005564283843938204,Tinggi (2500-4000mm),3.0,59702.0
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2026,,,,,,,,,,,,5.0,0.0,0.0,0.0,17631.0,0.0,0.0,0.0,5035.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,17631.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2008,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2009,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2010,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,4.0,1.0,19.0,325.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2012,0.0,2657.8,2657.8,2407.0,256.0,3.0,84.0,72.7,3.8667245705104434,0.3317922894007745,0.7776315755391264,2.0,0.0,0.0,0.0,1695.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0,Tinggi (2500-4000mm),10.0,1695.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2013,4.0,2847.7,2847.7,2856.0,295.0,1.0,54.3,54.7,3.6025112007168456,0.3700938958760027,0.8240391191226113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0014046423429434282,Tinggi (2500-4000mm),7.0,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2014,4.0,2408.2,2408.2,2430.0,280.0,1.0,55.5,52.6,3.860555619559652,0.351272499573306,0.7656926422907852,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,593.0,3.0,1.0,0.0,0.0,0.0,,,True,0.0016609916119923595,Sedang (1500-2500mm),7.0,2.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2015,3.0,2417.5,2417.5,2149.0,234.0,3.0,72.1,48.2,4.130066692268305,0.315422448370029,0.7135303145401172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,134954.51,False,0.0012409513960703205,Sedang (1500-2500mm),8.0,2.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2016,6.0,3549.4,3549.4,3360.0,342.0,1.0,57.1,55.4,3.4350923557038686,0.408323414390475,0.9637377281108064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TON PER HARI,136227.67,False,0.0016904265509663605,Tinggi (2500-4000mm),5.0,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2017,8.0,1838.6,1838.6,1952.0,277.0,0.0,49.5,68.0,4.12831266001024,0.3915778489823349,0.7267204742401883,,,,,,,,,,,,,,,TON PER HARI,137589.95,False,0.004351136734471881,Sedang (1500-2500mm),3.0,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2018,5.0,1643.3,1643.3,1858.0,257.0,2.0,83.0,70.9,4.420213389656938,0.3825836845558115,0.5983572746515096,,,,,,,,,,,,,,,TON PER HARI,136.23,False,0.003042658066086533,Sedang (1500-2500mm),6.0,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2019,2.0,1926.6,1926.6,2147.0,251.0,3.0,71.0,67.3,4.664186699948797,0.3468185718552654,0.5583781948644436,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,308.0,2.0,4.0,0.0,0.0,2.0,TON PER HARI,309.42,False,0.001038098204090107,Sedang (1500-2500mm),9.0,0.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2020,13.0,3099.1000000000004,3099.1000000000004,3321.0,321.0,5.0,85.1,64.4,3.948896150043258,0.4079636810962798,0.7324001903405727,5.0,1.0,0.0,0.0,748.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,2.0,TON PER HARI,310.9,False,0.004194766222451679,Tinggi (2500-4000mm),1.0,749.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2021,9.0,2723.8,2723.8,3037.0,321.0,4.0,64.7,60.5,3.816020161290322,0.4047211965565796,0.6995451322456906,7.333333333333333,1.0,0.0,2.0,37673.0,2.0,3.0,2.0,10176.0,23.0,34.0,5.0,7.0,0.0,TON PER HARI,329.0,False,0.0033042073573683823,Tinggi (2500-4000mm),2.0,37676.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2022,6.0,2602.3,2602.3,2643.0,332.0,0.0,45.0,53.6,3.776161930363543,0.4391122119815668,0.8803146309817627,6.0,0.0,0.0,0.0,2359.0,0.0,1.0,1.0,710.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,155.6,False,0.0023056526918495174,Tinggi (2500-4000mm),5.0,2359.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2023,7.0,1575.5,1575.5,1785.0,253.0,1.0,50.8,60.1,4.654879864311316,0.3591013206178529,0.6158804717037898,6.0,0.0,0.0,0.0,28081.0,0.0,0.0,0.0,1690.0,8.0,3.0,0.0,0.0,0.0,TON PER HARI,534.0,False,0.004443033957473818,Sedang (1500-2500mm),4.0,28081.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2024,5.0,2251.6,2251.6,2244.0,279.0,1.0,60.6,61.2,4.392862007168459,0.387367458570222,0.768218608460522,1.0,0.0,0.0,0.0,7141.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0022206430982412506,Sedang (1500-2500mm),6.0,7141.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2025,7.0,2584.0,2584.0,2535.0,325.0,1.0,50.2,57.2,3.941137480798771,0.4151961138846219,0.8511489067250126,4.0,0.0,0.0,0.0,6810.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0027089783281733747,Tinggi (2500-4000mm),4.0,6810.0
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2026,,,,,,,,,,,,3.0,0.0,0.0,0.0,3954.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,3954.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2008,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2009,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2010,,,,,,,,,,,,10.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1117.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,2.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2011,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,110.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2012,0.0,2606.4,2606.4,2222.0,245.0,2.0,143.5,66.6,3.7173970461006056,0.3821611768992296,0.8152967070917847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0,Tinggi (2500-4000mm),12.0,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2013,1.0,2778.3,2778.3,2727.0,293.0,1.0,64.6,56.5,3.485165770609319,0.411566832010582,0.8293859367136637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.00035993233272144836,Tinggi (2500-4000mm),11.0,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2014,1.0,2417.8,2417.8,2306.0,270.0,0.0,39.9,54.0,3.696428699436764,0.3988544202828981,0.8293964891270221,,,,,,,,,,,,,,,,,True,0.0004135991397137894,Sedang (1500-2500mm),11.0,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2015,3.0,2364.2,2364.2,2043.0,227.0,4.0,71.6,47.9,3.985686571940604,0.3641414802547363,0.757246799853466,2.0,0.0,0.0,0.0,840.0,1.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,147401.81,False,0.0012689281786650876,Sedang (1500-2500mm),10.0,840.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2016,13.0,3340.1,3340.1,3030.0,334.0,3.0,124.5,54.4,3.319261895933753,0.4395447826545957,0.9717985754184428,5.0,0.0,0.0,0.0,1786.0,3.0,10.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,148591.61,False,0.0038920990389509297,Tinggi (2500-4000mm),4.0,1786.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2017,8.0,2555.3,2555.3,2536.0,310.0,3.0,86.3,94.0,3.649227534562212,0.3247374330623827,0.7715034875830588,,,,,,,,,,,,,,,TON PER HARI,150077.53,False,0.0031307478573944347,Tinggi (2500-4000mm),6.0,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2018,5.0,2108.9,2108.9,2371.0,283.0,1.0,69.2,72.7,3.9398704557091655,0.2991483534946236,0.6330201130424823,1.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,148.59,False,0.0023709042628858646,Sedang (1500-2500mm),8.0,680.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2019,16.0,2396.3,2396.3,2534.0,262.0,3.0,106.1,73.1,4.165635560675884,0.2757512904825909,0.6256882466572913,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,1.0,1.0,0.0,0.0,0.0,TON PER HARI,275.29,False,0.006676960313817135,Sedang (1500-2500mm),2.0,0.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2020,21.0,3717.7,3717.7,3598.0,331.0,9.0,102.7,77.8,3.56564769496972,0.3338805260732089,0.8181076501338668,13.0,0.0,0.0,0.0,8558.0,0.0,4.0,10.0,1277.0,0.0,2.0,0.0,0.0,1.0,TON PER HARI,263.88,False,0.00564865373752589,Tinggi (2500-4000mm),1.0,8558.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2021,14.0,3376.3,3376.3,3518.0,336.0,1.0,67.7,76.7,3.51065668202765,0.3445687614674006,0.8126962799075538,10.0,1.0,0.0,1.0,2967.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,503.02,False,0.004146550958149454,Tinggi (2500-4000mm),3.0,2969.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2022,10.0,3395.7,3395.7,3140.0,341.0,1.0,50.7,71.3,3.5406285842293905,0.3713446103217273,0.9794605508600934,11.0,2.0,1.0,1.0,12403.0,10.0,5.0,20.0,2257.0,0.0,1.0,0.0,0.0,1.0,TON PER HARI,158.0,False,0.002944900904084578,Tinggi (2500-4000mm),5.0,12407.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2023,4.0,2333.0,2333.0,2334.0,280.0,1.0,51.8,63.4,4.17855958781362,0.2706975222414234,0.7347547891903924,2.0,0.0,0.0,0.0,221.0,0.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,13.3,False,0.0017145306472353193,Sedang (1500-2500mm),9.0,221.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2024,7.0,3052.3,3052.3,2624.0,294.0,0.0,43.9,73.8,4.0209173155357805,0.3061020735487991,0.894366737201112,7.0,1.0,0.0,0.0,4378.0,1.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0022933525538118794,Tinggi (2500-4000mm),7.0,4379.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2025,5.0,3049.6,3049.6,3062.0,334.0,0.0,44.9,75.2,3.668248399897593,0.3736965933819764,0.8623419778347987,3.0,0.0,0.0,0.0,8663.0,0.0,10.0,0.0,1663.0,0.0,0.0,0.0,0.0,2.0,,,True,0.0016395592864637985,Tinggi (2500-4000mm),8.0,8663.0
3211,KABUPATEN SUMEDANG,SUMEDANG,KAB,-6.8586,107.9164,3211,2026,,,,,,,,,,,,2.0,0.0,0.0,0.0,1905.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1905.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2008,,,,,,,,,,,,3.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,87.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2009,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2010,,,,,,,,,,,,5.0,0.0,0.0,0.0,1500.0,57.0,0.0,0.0,1693.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1500.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2011,,,,,,,,,,,,4.0,1.0,0.0,0.0,3500.0,0.0,0.0,500.0,8592.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,3501.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2012,10.0,1939.6,1939.6,2183.0,240.0,1.0,61.3,64.1,4.349938419231244,0.2881320183434268,0.6052664592105741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.005155702206640545,Sedang (1500-2500mm),1.0,0.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2013,5.0,2155.8,2155.8,2671.0,278.0,1.0,57.1,59.0,3.954892537122376,0.3321186131912442,0.6158566611372088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0023193246126727894,Sedang (1500-2500mm),4.0,0.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2014,1.0,1807.7,1807.7,2301.0,258.0,1.0,60.6,52.2,4.254136264720942,0.3066399017537122,0.5903576945116783,3.0,18.0,2.0,0.0,8376.0,163.0,0.0,103.0,82033.0,138.0,75.0,0.0,6.0,0.0,,,True,0.0005531891353653814,Sedang (1500-2500mm),8.0,8396.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2015,1.0,1608.9,1608.9,1914.0,223.0,1.0,60.8,50.8,4.510486367127496,0.2675062734681686,0.5182093164752842,1.0,0.0,0.0,0.0,23347.0,1.0,0.0,0.0,6068.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,411955.96,False,0.0006215426689042202,Sedang (1500-2500mm),8.0,23347.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2016,4.0,2667.4,2667.4,3120.0,330.0,2.0,60.6,53.3,3.6876060437523175,0.3720732815267993,0.7251535160633499,2.0,0.0,0.0,0.0,2050.0,0.0,4.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,415021.88,False,0.0014995876134063133,Tinggi (2500-4000mm),5.0,2050.0
3212,KABUPATEN INDRAMAYU,INDRAMAYU,KAB,-6.3373,108.3258,3212,2017,3.0,1327.3,1327.3,2008.0,275.0,0.0,24.3,70.6,4.359482206861239,0.2726494188961427,0.5237027175632251,3.0,0.0,0.0,0.0,1055.0,0.0,0.0,5.0,567.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,423322.31,False,0.00226022752957131,Rendah (<1500mm),6.0,1055.0
